Local time,Open,High,Low,Close,Volume
01.11.2010 01:34:00.000 GMT-0700,1.39546,1.39571,1.39526,1.39538,95.2
01.11.2010 01:35:00.000 GMT-0700,1.39559,1.39584,1.39505,1.39563,58.9
01.11.2010 01:36:00.000 GMT-0700,1.39578,1.39615,1.39537,1.39604,109.1
01.11.2010 01:37:00.000 GMT-0700,1.39603,1.39641,1.39581,1.39626,80.8
01.11.2010 01:38:00.000 GMT-0700,1.39621,1.39638,1.39567,1.39618,76.8
01.11.2010 01:39:00.000 GMT-0700,1.39613,1.39636,1.39587,1.39615,50.1
01.11.2010 01:40:00.000 GMT-0700,1.39626,1.39640,1.39586,1.39606,57.6
01.11.2010 01:41:00.000 GMT-0700,1.39629,1.39649,1.39593,1.39596,78.7
01.11.2010 01:42:00.000 GMT-0700,1.39591,1.39616,1.39545,1.39576,82.4
01.11.2010 01:43:00.000 GMT-0700,1.39568,1.39636,1.39543,1.39631,127.1
01.11.2010 01:44:00.000 GMT-0700,1.39637,1.39659,1.39584,1.39612,62.5
01.11.2010 01:45:00.000 GMT-0700,1.39607,1.39643,1.39585,1.39628,88
01.11.2010 01:46:00.000 GMT-0700,1.39619,1.39657,1.39596,1.39621,126.8
01.11.2010 01:47:00.000 GMT-0700,1.39622,1.39638,1.39585,1.39615,65.6
01.11.2010 01:48:00.000 GMT-0700,1.39603,1.39621,1.39573,1.39605,66.1
01.11.2010 01:49:00.000 GMT-0700,1.39597,1.39626,1.39571,1.39620,121.1
01.11.2010 01:50:00.000 GMT-0700,1.39627,1.39659,1.39599,1.39645,68.8
01.11.2010 01:51:00.000 GMT-0700,1.39646,1.39659,1.39601,1.39637,81.7
01.11.2010 01:52:00.000 GMT-0700,1.39624,1.39650,1.39601,1.39626,74.9
01.11.2010 01:53:00.000 GMT-0700,1.39626,1.39646,1.39568,1.39588,59.7
01.11.2010 01:54:00.000 GMT-0700,1.39586,1.39630,1.39564,1.39609,109.8
01.11.2010 01:55:00.000 GMT-0700,1.39609,1.39639,1.39585,1.39633,91.2
01.11.2010 01:56:00.000 GMT-0700,1.39632,1.39657,1.39597,1.39619,75.1
01.11.2010 01:57:00.000 GMT-0700,1.39640,1.39679,1.39615,1.39663,120.3
01.11.2010 01:58:00.000 GMT-0700,1.39678,1.39708,1.39614,1.39699,103.7
01.11.2010 01:59:00.000 GMT-0700,1.39714,1.39851,1.39686,1.39841,64.5
01.11.2010 02:00:00.000 GMT-0700,1.39830,1.39852,1.39788,1.39830,42.1
01.11.2010 02:01:00.000 GMT-0700,1.39833,1.39855,1.39786,1.39806,44.5
01.11.2010 02:02:00.000 GMT-0700,1.39803,1.39826,1.39766,1.39788,56.8
01.11.2010 02:03:00.000 GMT-0700,1.39800,1.39857,1.39758,1.39853,101
01.11.2010 02:04:00.000 GMT-0700,1.39853,1.39905,1.39802,1.39847,132.8
01.11.2010 02:05:00.000 GMT-0700,1.39861,1.39875,1.39823,1.39855,65.5
01.11.2010 02:06:00.000 GMT-0700,1.39856,1.39886,1.39822,1.39852,49.6
01.11.2010 02:07:00.000 GMT-0700,1.39863,1.39879,1.39826,1.39866,65.1
01.11.2010 02:08:00.000 GMT-0700,1.39872,1.39886,1.39843,1.39865,46.6
01.11.2010 02:09:00.000 GMT-0700,1.39853,1.39881,1.39825,1.39840,55.7
01.11.2010 02:10:00.000 GMT-0700,1.39839,1.39871,1.39823,1.39854,74.9
01.11.2010 02:11:00.000 GMT-0700,1.39861,1.39872,1.39823,1.39837,75.1
01.11.2010 02:12:00.000 GMT-0700,1.39846,1.39858,1.39805,1.39834,45.6
01.11.2010 02:13:00.000 GMT-0700,1.39826,1.39846,1.39788,1.39824,101.7
01.11.2010 02:14:00.000 GMT-0700,1.39799,1.39885,1.39795,1.39863,72.1
01.11.2010 02:15:00.000 GMT-0700,1.39876,1.39909,1.39837,1.39897,76.1
01.11.2010 02:16:00.000 GMT-0700,1.39894,1.39927,1.39843,1.39905,131.5
01.11.2010 02:17:00.000 GMT-0700,1.39896,1.39910,1.39847,1.39867,80.5
01.11.2010 02:18:00.000 GMT-0700,1.39875,1.39892,1.39840,1.39866,77.9
01.11.2010 02:19:00.000 GMT-0700,1.39863,1.39876,1.39797,1.39830,94
01.11.2010 02:20:00.000 GMT-0700,1.39837,1.39858,1.39796,1.39845,113.1
01.11.2010 02:21:00.000 GMT-0700,1.39851,1.39899,1.39825,1.39879,54.3
01.11.2010 02:22:00.000 GMT-0700,1.39889,1.39924,1.39829,1.39883,131.1
01.11.2010 02:23:00.000 GMT-0700,1.39888,1.39918,1.39856,1.39902,88.6
01.11.2010 02:24:00.000 GMT-0700,1.39905,1.39919,1.39864,1.39895,129.2
01.11.2010 02:25:00.000 GMT-0700,1.39881,1.39886,1.39830,1.39855,92.9
01.11.2010 02:26:00.000 GMT-0700,1.39859,1.39891,1.39833,1.39859,82.4
01.11.2010 02:27:00.000 GMT-0700,1.39855,1.39888,1.39832,1.39859,70.7
01.11.2010 02:28:00.000 GMT-0700,1.39863,1.39878,1.39767,1.39807,117.4
01.11.2010 02:29:00.000 GMT-0700,1.39810,1.39843,1.39761,1.39812,62.1
01.11.2010 02:30:00.000 GMT-0700,1.39821,1.39837,1.39796,1.39809,55.1
01.11.2010 02:31:00.000 GMT-0700,1.39804,1.39818,1.39747,1.39765,41
01.11.2010 02:32:00.000 GMT-0700,1.39757,1.39797,1.39735,1.39787,62.1
01.11.2010 02:33:00.000 GMT-0700,1.39782,1.39802,1.39742,1.39796,71.5
01.11.2010 02:34:00.000 GMT-0700,1.39784,1.39816,1.39757,1.39779,77
01.11.2010 02:35:00.000 GMT-0700,1.39774,1.39798,1.39733,1.39747,70
01.11.2010 02:36:00.000 GMT-0700,1.39734,1.39775,1.39703,1.39763,65.3
01.11.2010 02:37:00.000 GMT-0700,1.39759,1.39819,1.39746,1.39802,84.8
01.11.2010 02:38:00.000 GMT-0700,1.39806,1.39836,1.39740,1.39817,79.5
01.11.2010 02:39:00.000 GMT-0700,1.39821,1.39836,1.39788,1.39828,53.4
01.11.2010 02:40:00.000 GMT-0700,1.39815,1.39831,1.39754,1.39803,102
01.11.2010 02:41:00.000 GMT-0700,1.39806,1.39819,1.39773,1.39787,113.9
01.11.2010 02:42:00.000 GMT-0700,1.39793,1.39837,1.39754,1.39816,70.7
01.11.2010 02:43:00.000 GMT-0700,1.39825,1.39843,1.39793,1.39819,104.7
01.11.2010 02:44:00.000 GMT-0700,1.39810,1.39840,1.39775,1.39825,97.1
01.11.2010 02:45:00.000 GMT-0700,1.39812,1.39829,1.39766,1.39796,113.1
01.11.2010 02:46:00.000 GMT-0700,1.39796,1.39820,1.39762,1.39772,97.1
01.11.2010 02:47:00.000 GMT-0700,1.39768,1.39785,1.39724,1.39739,69.1
01.11.2010 02:48:00.000 GMT-0700,1.39752,1.39815,1.39737,1.39794,67.3
01.11.2010 02:49:00.000 GMT-0700,1.39788,1.39807,1.39733,1.39775,63.5
01.11.2010 02:50:00.000 GMT-0700,1.39774,1.39786,1.39698,1.39727,100.4
01.11.2010 02:51:00.000 GMT-0700,1.39724,1.39737,1.39677,1.39697,83.6
01.11.2010 02:52:00.000 GMT-0700,1.39684,1.39709,1.39626,1.39664,87.4
01.11.2010 02:53:00.000 GMT-0700,1.39665,1.39681,1.39641,1.39674,81.9
01.11.2010 02:54:00.000 GMT-0700,1.39664,1.39677,1.39615,1.39637,150.2
01.11.2010 02:55:00.000 GMT-0700,1.39635,1.39669,1.39595,1.39608,88
01.11.2010 02:56:00.000 GMT-0700,1.39615,1.39646,1.39589,1.39633,73.1
01.11.2010 02:57:00.000 GMT-0700,1.39639,1.39695,1.39598,1.39644,117.1
01.11.2010 02:58:00.000 GMT-0700,1.39646,1.39671,1.39613,1.39646,114.1
01.11.2010 02:59:00.000 GMT-0700,1.39648,1.39677,1.39625,1.39673,94.9
01.11.2010 03:00:00.000 GMT-0700,1.39675,1.39701,1.39643,1.39660,113.6
01.11.2010 03:01:00.000 GMT-0700,1.39668,1.39672,1.39614,1.39644,74.1
01.11.2010 03:02:00.000 GMT-0700,1.39596,1.39665,1.39591,1.39655,44.2
01.11.2010 03:03:00.000 GMT-0700,1.39656,1.39670,1.39614,1.39660,70.4
01.11.2010 03:04:00.000 GMT-0700,1.39659,1.39695,1.39613,1.39658,59.8
01.11.2010 03:05:00.000 GMT-0700,1.39645,1.39666,1.39597,1.39635,55.5
01.11.2010 03:06:00.000 GMT-0700,1.39634,1.39649,1.39603,1.39624,85.7
01.11.2010 03:07:00.000 GMT-0700,1.39625,1.39637,1.39593,1.39616,40.3
01.11.2010 03:08:00.000 GMT-0700,1.39622,1.39627,1.39584,1.39615,53.2
01.11.2010 03:09:00.000 GMT-0700,1.39598,1.39647,1.39584,1.39634,66.5
01.11.2010 03:10:00.000 GMT-0700,1.39627,1.39646,1.39593,1.39625,79.6
01.11.2010 03:11:00.000 GMT-0700,1.39617,1.39629,1.39592,1.39606,64.4
01.11.2010 03:12:00.000 GMT-0700,1.39600,1.39628,1.39523,1.39558,126.6
01.11.2010 03:13:00.000 GMT-0700,1.39556,1.39578,1.39525,1.39571,82.6
01.11.2010 03:14:00.000 GMT-0700,1.39576,1.39606,1.39554,1.39602,81.4
01.11.2010 03:15:00.000 GMT-0700,1.39603,1.39618,1.39571,1.39594,68.8
01.11.2010 03:16:00.000 GMT-0700,1.39592,1.39599,1.39545,1.39576,77
01.11.2010 03:17:00.000 GMT-0700,1.39556,1.39587,1.39533,1.39564,89.1
01.11.2010 03:18:00.000 GMT-0700,1.39556,1.39585,1.39515,1.39578,112.8
01.11.2010 03:19:00.000 GMT-0700,1.39580,1.39586,1.39513,1.39575,107.2
01.11.2010 03:20:00.000 GMT-0700,1.39557,1.39589,1.39526,1.39572,139.8
01.11.2010 03:21:00.000 GMT-0700,1.39569,1.39587,1.39500,1.39554,69.4
01.11.2010 03:22:00.000 GMT-0700,1.39575,1.39602,1.39537,1.39593,99.8
01.11.2010 03:23:00.000 GMT-0700,1.39568,1.39611,1.39554,1.39601,137.2
01.11.2010 03:24:00.000 GMT-0700,1.39579,1.39636,1.39565,1.39616,124.4
01.11.2010 03:25:00.000 GMT-0700,1.39613,1.39640,1.39573,1.39613,120.9
01.11.2010 03:26:00.000 GMT-0700,1.39596,1.39637,1.39584,1.39614,106
01.11.2010 03:27:00.000 GMT-0700,1.39621,1.39626,1.39557,1.39586,225.4
01.11.2010 03:28:00.000 GMT-0700,1.39596,1.39610,1.39553,1.39566,111.1
01.11.2010 03:29:00.000 GMT-0700,1.39551,1.39569,1.39489,1.39533,256.2
01.11.2010 03:30:00.000 GMT-0700,1.39521,1.39557,1.39482,1.39543,81.6
01.11.2010 03:31:00.000 GMT-0700,1.39531,1.39568,1.39505,1.39517,58.6
01.11.2010 03:32:00.000 GMT-0700,1.39550,1.39569,1.39506,1.39545,49.5
01.11.2010 03:33:00.000 GMT-0700,1.39525,1.39558,1.39507,1.39537,36.1
01.11.2010 03:34:00.000 GMT-0700,1.39522,1.39557,1.39507,1.39542,44
01.11.2010 03:35:00.000 GMT-0700,1.39550,1.39566,1.39512,1.39547,94.8
01.11.2010 03:36:00.000 GMT-0700,1.39553,1.39567,1.39508,1.39538,71
01.11.2010 03:37:00.000 GMT-0700,1.39562,1.39570,1.39531,1.39548,76.4
01.11.2010 03:38:00.000 GMT-0700,1.39533,1.39575,1.39494,1.39544,78.7
01.11.2010 03:39:00.000 GMT-0700,1.39546,1.39570,1.39498,1.39552,98.6
01.11.2010 03:40:00.000 GMT-0700,1.39540,1.39607,1.39538,1.39589,85.2
01.11.2010 03:41:00.000 GMT-0700,1.39603,1.39627,1.39555,1.39581,73.4
01.11.2010 03:42:00.000 GMT-0700,1.39567,1.39588,1.39497,1.39531,46.7
01.11.2010 03:43:00.000 GMT-0700,1.39535,1.39543,1.39485,1.39531,60.3
01.11.2010 03:44:00.000 GMT-0700,1.39518,1.39609,1.39503,1.39588,89.5
01.11.2010 03:45:00.000 GMT-0700,1.39584,1.39604,1.39544,1.39592,54.7
01.11.2010 03:46:00.000 GMT-0700,1.39580,1.39653,1.39566,1.39640,85
01.11.2010 03:47:00.000 GMT-0700,1.39637,1.39667,1.39594,1.39632,59.1
01.11.2010 03:48:00.000 GMT-0700,1.39616,1.39660,1.39603,1.39645,83.9
01.11.2010 03:49:00.000 GMT-0700,1.39644,1.39655,1.39582,1.39582,53.6
01.11.2010 03:50:00.000 GMT-0700,1.39607,1.39649,1.39578,1.39632,61.5
01.11.2010 03:51:00.000 GMT-0700,1.39632,1.39648,1.39588,1.39618,73.5
01.11.2010 03:52:00.000 GMT-0700,1.39609,1.39656,1.39585,1.39631,64.9
01.11.2010 03:53:00.000 GMT-0700,1.39624,1.39684,1.39615,1.39663,69.2
01.11.2010 03:54:00.000 GMT-0700,1.39651,1.39671,1.39606,1.39646,61.4
01.11.2010 03:55:00.000 GMT-0700,1.39657,1.39678,1.39613,1.39664,103.9
01.11.2010 03:56:00.000 GMT-0700,1.39659,1.39697,1.39607,1.39654,72.7
01.11.2010 03:57:00.000 GMT-0700,1.39660,1.39674,1.39596,1.39644,75
01.11.2010 03:58:00.000 GMT-0700,1.39653,1.39675,1.39612,1.39645,46.5
01.11.2010 03:59:00.000 GMT-0700,1.39654,1.39669,1.39622,1.39646,102.8
01.11.2010 04:00:00.000 GMT-0700,1.39646,1.39677,1.39624,1.39675,87.3
01.11.2010 04:01:00.000 GMT-0700,1.39666,1.39704,1.39620,1.39684,79.3
01.11.2010 04:02:00.000 GMT-0700,1.39677,1.39703,1.39643,1.39666,89.4
01.11.2010 04:03:00.000 GMT-0700,1.39660,1.39678,1.39616,1.39657,86.9
01.11.2010 04:04:00.000 GMT-0700,1.39669,1.39695,1.39626,1.39655,52.6
01.11.2010 04:05:00.000 GMT-0700,1.39676,1.39685,1.39600,1.39665,50.6
01.11.2010 04:06:00.000 GMT-0700,1.39676,1.39683,1.39631,1.39645,52
01.11.2010 04:07:00.000 GMT-0700,1.39641,1.39669,1.39614,1.39656,38.7
01.11.2010 04:08:00.000 GMT-0700,1.39652,1.39678,1.39616,1.39658,53.8
01.11.2010 04:09:00.000 GMT-0700,1.39646,1.39668,1.39596,1.39617,46.9
01.11.2010 04:10:00.000 GMT-0700,1.39627,1.39641,1.39575,1.39596,80.2
01.11.2010 04:11:00.000 GMT-0700,1.39595,1.39600,1.39562,1.39575,79.1
01.11.2010 04:12:00.000 GMT-0700,1.39566,1.39583,1.39537,1.39573,150.9
01.11.2010 04:13:00.000 GMT-0700,1.39557,1.39573,1.39498,1.39531,46.9
01.11.2010 04:14:00.000 GMT-0700,1.39527,1.39567,1.39494,1.39533,43.1
01.11.2010 04:15:00.000 GMT-0700,1.39547,1.39568,1.39510,1.39526,42
01.11.2010 04:16:00.000 GMT-0700,1.39532,1.39574,1.39507,1.39563,90.4
01.11.2010 04:17:00.000 GMT-0700,1.39559,1.39574,1.39509,1.39542,113.6
01.11.2010 04:18:00.000 GMT-0700,1.39544,1.39549,1.39461,1.39502,57.6
01.11.2010 04:19:00.000 GMT-0700,1.39493,1.39528,1.39480,1.39498,22.5
01.11.2010 04:20:00.000 GMT-0700,1.39505,1.39524,1.39471,1.39511,41.8
01.11.2010 04:21:00.000 GMT-0700,1.39525,1.39555,1.39497,1.39507,64
01.11.2010 04:22:00.000 GMT-0700,1.39511,1.39536,1.39475,1.39502,70.5
01.11.2010 04:23:00.000 GMT-0700,1.39488,1.39516,1.39470,1.39496,50.5
01.11.2010 04:24:00.000 GMT-0700,1.39499,1.39514,1.39441,1.39497,28.6
01.11.2010 04:25:00.000 GMT-0700,1.39518,1.39520,1.39477,1.39497,36.2
01.11.2010 04:26:00.000 GMT-0700,1.39496,1.39508,1.39438,1.39457,49.2
01.11.2010 04:27:00.000 GMT-0700,1.39461,1.39498,1.39406,1.39474,53.8
01.11.2010 04:28:00.000 GMT-0700,1.39476,1.39499,1.39445,1.39473,82.9
01.11.2010 04:29:00.000 GMT-0700,1.39471,1.39507,1.39443,1.39468,67.8
01.11.2010 04:30:00.000 GMT-0700,1.39465,1.39518,1.39443,1.39505,69
01.11.2010 04:31:00.000 GMT-0700,1.39513,1.39513,1.39455,1.39483,41.1
01.11.2010 04:32:00.000 GMT-0700,1.39492,1.39553,1.39464,1.39546,49.1
01.11.2010 04:33:00.000 GMT-0700,1.39534,1.39570,1.39518,1.39547,81.1
01.11.2010 04:34:00.000 GMT-0700,1.39545,1.39559,1.39497,1.39506,40.1
01.11.2010 04:35:00.000 GMT-0700,1.39494,1.39534,1.39475,1.39515,86.9
01.11.2010 04:36:00.000 GMT-0700,1.39516,1.39528,1.39484,1.39505,45.8
01.11.2010 04:37:00.000 GMT-0700,1.39508,1.39537,1.39471,1.39515,51.1
01.11.2010 04:38:00.000 GMT-0700,1.39512,1.39544,1.39486,1.39516,40.8
01.11.2010 04:39:00.000 GMT-0700,1.39521,1.39557,1.39485,1.39544,99.6
01.11.2010 04:40:00.000 GMT-0700,1.39533,1.39589,1.39505,1.39578,52.5
01.11.2010 04:41:00.000 GMT-0700,1.39591,1.39594,1.39531,1.39559,45.4
01.11.2010 04:42:00.000 GMT-0700,1.39549,1.39599,1.39522,1.39596,32.3
01.11.2010 04:43:00.000 GMT-0700,1.39578,1.39594,1.39552,1.39575,45.2
01.11.2010 04:44:00.000 GMT-0700,1.39562,1.39588,1.39524,1.39578,93.4
01.11.2010 04:45:00.000 GMT-0700,1.39574,1.39598,1.39560,1.39598,26.4
01.11.2010 04:46:00.000 GMT-0700,1.39589,1.39644,1.39566,1.39622,62.3
01.11.2010 04:47:00.000 GMT-0700,1.39610,1.39625,1.39557,1.39581,51.9
01.11.2010 04:48:00.000 GMT-0700,1.39580,1.39604,1.39516,1.39546,77.1
01.11.2010 04:49:00.000 GMT-0700,1.39539,1.39570,1.39505,1.39534,79.2
01.11.2010 04:50:00.000 GMT-0700,1.39539,1.39558,1.39494,1.39508,67.5
01.11.2010 04:51:00.000 GMT-0700,1.39534,1.39563,1.39508,1.39552,39
01.11.2010 04:52:00.000 GMT-0700,1.39557,1.39569,1.39503,1.39543,74
01.11.2010 04:53:00.000 GMT-0700,1.39544,1.39590,1.39517,1.39540,43.1
01.11.2010 04:54:00.000 GMT-0700,1.39529,1.39555,1.39495,1.39529,44
01.11.2010 04:55:00.000 GMT-0700,1.39505,1.39515,1.39434,1.39460,41
01.11.2010 04:56:00.000 GMT-0700,1.39443,1.39468,1.39394,1.39446,83.5
01.11.2010 04:57:00.000 GMT-0700,1.39438,1.39459,1.39402,1.39432,34.5
01.11.2010 04:58:00.000 GMT-0700,1.39439,1.39449,1.39393,1.39405,25.6
01.11.2010 04:59:00.000 GMT-0700,1.39402,1.39415,1.39337,1.39364,66.5
01.11.2010 05:00:00.000 GMT-0700,1.39360,1.39387,1.39318,1.39368,57.8
01.11.2010 05:01:00.000 GMT-0700,1.39346,1.39348,1.39296,1.39316,32.8
01.11.2010 05:02:00.000 GMT-0700,1.39307,1.39335,1.39274,1.39295,53
01.11.2010 05:03:00.000 GMT-0700,1.39275,1.39319,1.39272,1.39313,63.5
01.11.2010 05:04:00.000 GMT-0700,1.39289,1.39312,1.39274,1.39307,18
