Gmt time,Open,High,Low,Close,Volume
02.11.2008 22:00:00.000,1.27450,1.27450,1.27435,1.27450,12600000.3815
02.11.2008 22:01:00.000,1.27452,1.27452,1.27422,1.27433,273000000
02.11.2008 22:02:00.000,1.27430,1.27433,1.27430,1.27433,2400000.0954
02.11.2008 22:03:00.000,1.27450,1.27460,1.27450,1.27460,9600000.3815
02.11.2008 22:04:00.000,1.27455,1.27480,1.27450,1.27480,10800000.1907
02.11.2008 22:05:00.000,1.27505,1.27505,1.27470,1.27485,19200000.7629
02.11.2008 22:06:00.000,1.27485,1.27500,1.27485,1.27500,4199999.8093
02.11.2008 22:07:00.000,1.27500,1.27500,1.27465,1.27485,22799999.2371
02.11.2008 22:08:00.000,1.27475,1.27485,1.27455,1.27465,27600000.3815
02.11.2008 22:09:00.000,1.27460,1.27465,1.27390,1.27425,50400001.5259
02.11.2008 22:10:00.000,1.27410,1.27430,1.27410,1.27430,13800000.1907
02.11.2008 22:11:00.000,1.27445,1.27450,1.27445,1.27450,3599999.9046
02.11.2008 22:12:00.000,1.27445,1.27450,1.27435,1.27435,5400000.0954
02.11.2008 22:13:00.000,1.27435,1.27445,1.27435,1.27445,3000000
02.11.2008 22:14:00.000,1.27430,1.27450,1.27430,1.27445,22899999.6185
02.11.2008 22:15:00.000,1.27445,1.27455,1.27445,1.27455,22200000.7629
02.11.2008 22:16:00.000,1.27455,1.27470,1.27435,1.27435,37200000.7629
02.11.2008 22:17:00.000,1.27445,1.27450,1.27430,1.27435,25799999.2371
02.11.2008 22:18:00.000,1.27435,1.27445,1.27413,1.27445,35500000
02.11.2008 22:19:00.000,1.27420,1.27440,1.27420,1.27440,25799999.2371
02.11.2008 22:20:00.000,1.27460,1.27460,1.27415,1.27445,58799999.2371
02.11.2008 22:21:00.000,1.27460,1.27460,1.27413,1.27445,84000000
02.11.2008 22:22:00.000,1.27415,1.27415,1.27415,1.27415,6000000
02.11.2008 22:23:00.000,1.27420,1.27420,1.27390,1.27390,64800003.0518
02.11.2008 22:24:00.000,1.27390,1.27400,1.27375,1.27390,238399993.8965
02.11.2008 22:25:00.000,1.27390,1.27405,1.27385,1.27395,100900001.5259
02.11.2008 22:26:00.000,1.27390,1.27400,1.27385,1.27390,12000000
02.11.2008 22:27:00.000,1.27395,1.27405,1.27395,1.27395,16799999.2371
02.11.2008 22:28:00.000,1.27388,1.27390,1.27355,1.27355,166100006.1035
02.11.2008 22:29:00.000,1.27365,1.27368,1.27365,1.27368,7199999.8093
02.11.2008 22:30:00.000,1.27371,1.27445,1.27369,1.27435,215600006.1035
02.11.2008 22:31:00.000,1.27435,1.27442,1.27370,1.27395,201899993.8965
02.11.2008 22:32:00.000,1.27420,1.27420,1.27420,1.27420,1799999.9523
02.11.2008 22:33:00.000,1.27385,1.27410,1.27385,1.27400,21000000
02.11.2008 22:34:00.000,1.27385,1.27425,1.27385,1.27425,27500000
02.11.2008 22:35:00.000,1.27425,1.27445,1.27395,1.27410,359100006.1035
02.11.2008 22:36:00.000,1.27410,1.27445,1.27400,1.27425,200500000
02.11.2008 22:37:00.000,1.27435,1.27465,1.27415,1.27420,128399993.8965
02.11.2008 22:38:00.000,1.27415,1.27445,1.27390,1.27440,192800003.0518
02.11.2008 22:39:00.000,1.27445,1.27445,1.27445,1.27445,3599999.9046
02.11.2008 22:40:00.000,1.27435,1.27475,1.27435,1.27475,15000000
02.11.2008 22:41:00.000,1.27475,1.27475,1.27475,1.27475,7199999.8093
02.11.2008 22:42:00.000,1.27475,1.27485,1.27475,1.27475,31899999.6185
02.11.2008 22:43:00.000,1.27465,1.27475,1.27465,1.27475,15600000.3815
02.11.2008 22:44:00.000,1.27475,1.27475,1.27475,1.27475,3599999.9046
02.11.2008 22:45:00.000,1.27490,1.27502,1.27481,1.27487,361700012.207
02.11.2008 22:46:00.000,1.27475,1.27475,1.27475,1.27475,3599999.9046
02.11.2008 22:47:00.000,1.27494,1.27494,1.27460,1.27486,75599998.4741
02.11.2008 22:48:00.000,1.27465,1.27485,1.27465,1.27485,18000000
02.11.2008 22:49:00.000,1.27495,1.27500,1.27495,1.27500,2400000.0954
02.11.2008 22:50:00.000,1.27500,1.27500,1.27500,1.27500,1200000.0477
02.11.2008 22:51:00.000,1.27505,1.27531,1.27503,1.27531,46299999.2371
02.11.2008 22:52:00.000,1.27528,1.27528,1.27473,1.27482,231100006.1035
02.11.2008 22:53:00.000,1.27490,1.27490,1.27476,1.27476,12000000
02.11.2008 22:54:00.000,1.27474,1.27515,1.27474,1.27515,24600000.3815
02.11.2008 22:55:00.000,1.27520,1.27550,1.27520,1.27550,40400001.5259
02.11.2008 22:56:00.000,1.27550,1.27550,1.27550,1.27550,4800000.1907
02.11.2008 22:57:00.000,1.27550,1.27600,1.27550,1.27600,50400001.5259
02.11.2008 22:58:00.000,1.27615,1.27695,1.27600,1.27640,221300003.0518
02.11.2008 22:59:00.000,1.27640,1.27665,1.27640,1.27655,154899993.8965
02.11.2008 23:00:00.000,1.27655,1.27675,1.27630,1.27675,92599998.4741
02.11.2008 23:01:00.000,1.27675,1.27735,1.27673,1.27735,153399993.8965
02.11.2008 23:02:00.000,1.27730,1.27730,1.27695,1.27695,76800003.0518
02.11.2008 23:03:00.000,1.27700,1.27750,1.27700,1.27730,129600006.1035
02.11.2008 23:04:00.000,1.27730,1.27740,1.27715,1.27740,97199996.9482
02.11.2008 23:05:00.000,1.27740,1.27750,1.27740,1.27740,40799999.2371
02.11.2008 23:06:00.000,1.27740,1.27770,1.27735,1.27765,118800003.0518
02.11.2008 23:07:00.000,1.27760,1.27770,1.27750,1.27765,97300003.0518
02.11.2008 23:08:00.000,1.27760,1.27760,1.27700,1.27705,99599998.4741
02.11.2008 23:09:00.000,1.27710,1.27710,1.27668,1.27676,134000000
02.11.2008 23:10:00.000,1.27677,1.27680,1.27677,1.27680,2400000.0954
02.11.2008 23:11:00.000,1.27683,1.27689,1.27683,1.27689,13199999.8093
02.11.2008 23:12:00.000,1.27699,1.27699,1.27697,1.27698,6000000
02.11.2008 23:13:00.000,1.27704,1.27775,1.27704,1.27770,84000000
02.11.2008 23:14:00.000,1.27770,1.27785,1.27750,1.27785,84599998.4741
02.11.2008 23:15:00.000,1.27780,1.27780,1.27780,1.27780,12000000
02.11.2008 23:16:00.000,1.27780,1.27780,1.27775,1.27780,33599998.4741
02.11.2008 23:17:00.000,1.27785,1.27805,1.27785,1.27805,42000000
02.11.2008 23:18:00.000,1.27805,1.27805,1.27805,1.27805,9600000.3815
02.11.2008 23:19:00.000,1.27805,1.27810,1.27795,1.27795,7199999.8093
02.11.2008 23:20:00.000,1.27800,1.27805,1.27795,1.27805,27600000.3815
02.11.2008 23:21:00.000,1.27810,1.27825,1.27810,1.27820,33599998.4741
02.11.2008 23:22:00.000,1.27815,1.27825,1.27815,1.27825,25200000.7629
02.11.2008 23:23:00.000,1.27825,1.27825,1.27805,1.27805,49200000.7629
02.11.2008 23:24:00.000,1.27820,1.27825,1.27820,1.27825,9600000.3815
02.11.2008 23:25:00.000,1.27820,1.27820,1.27815,1.27820,18000000
02.11.2008 23:26:00.000,1.27815,1.27825,1.27815,1.27815,14399999.6185
02.11.2008 23:27:00.000,1.27815,1.27815,1.27810,1.27810,2400000.0954
02.11.2008 23:28:00.000,1.27810,1.27815,1.27800,1.27805,37200000.7629
02.11.2008 23:29:00.000,1.27805,1.27820,1.27805,1.27815,74400001.5259
02.11.2008 23:30:00.000,1.27815,1.27830,1.27800,1.27810,120599998.4741
02.11.2008 23:31:00.000,1.27810,1.27820,1.27775,1.27780,226800003.0518
02.11.2008 23:32:00.000,1.27780,1.27780,1.27760,1.27770,144399993.8965
02.11.2008 23:33:00.000,1.27770,1.27770,1.27705,1.27705,217199996.9482
02.11.2008 23:34:00.000,1.27705,1.27705,1.27665,1.27680,105599998.4741
02.11.2008 23:35:00.000,1.27680,1.27695,1.27680,1.27695,79199996.9482
02.11.2008 23:36:00.000,1.27700,1.27705,1.27690,1.27695,94800003.0518
02.11.2008 23:37:00.000,1.27700,1.27740,1.27690,1.27700,338700012.207
02.11.2008 23:38:00.000,1.27705,1.27715,1.27700,1.27700,40599998.4741
02.11.2008 23:39:00.000,1.27705,1.27740,1.27705,1.27740,57599998.4741
02.11.2008 23:40:00.000,1.27745,1.27745,1.27745,1.27745,7199999.8093
02.11.2008 23:41:00.000,1.27745,1.27750,1.27745,1.27745,28799999.2371
02.11.2008 23:42:00.000,1.27750,1.27755,1.27750,1.27755,18000000
02.11.2008 23:43:00.000,1.27760,1.27760,1.27755,1.27755,30000000
02.11.2008 23:44:00.000,1.27755,1.27755,1.27750,1.27750,43200000.7629
02.11.2008 23:45:00.000,1.27750,1.27755,1.27715,1.27730,160800003.0518
02.11.2008 23:46:00.000,1.27730,1.27745,1.27730,1.27745,83400001.5259
02.11.2008 23:47:00.000,1.27745,1.27770,1.27720,1.27770,189600006.1035
02.11.2008 23:48:00.000,1.27775,1.27775,1.27745,1.27750,68400001.5259
02.11.2008 23:49:00.000,1.27750,1.27750,1.27740,1.27745,20399999.6185
02.11.2008 23:50:00.000,1.27745,1.27750,1.27735,1.27735,107099998.4741
02.11.2008 23:51:00.000,1.27740,1.27740,1.27735,1.27735,20399999.6185
02.11.2008 23:52:00.000,1.27735,1.27735,1.27735,1.27735,14399999.6185
02.11.2008 23:53:00.000,1.27735,1.27735,1.27695,1.27700,242399993.8965
02.11.2008 23:54:00.000,1.27700,1.27700,1.27670,1.27695,95800003.0518
02.11.2008 23:55:00.000,1.27695,1.27705,1.27690,1.27705,13199999.8093
02.11.2008 23:56:00.000,1.27705,1.27705,1.27690,1.27695,25600000.3815
02.11.2008 23:57:00.000,1.27695,1.27695,1.27685,1.27690,24200000.7629
02.11.2008 23:58:00.000,1.27685,1.27695,1.27685,1.27695,44599998.4741
02.11.2008 23:59:00.000,1.27695,1.27740,1.27690,1.27711,229300003.0518
03.11.2008 00:00:00.000,1.27725,1.27725,1.27705,1.27705,25700000.7629
03.11.2008 00:01:00.000,1.27705,1.27715,1.27705,1.27710,24899999.6185
03.11.2008 00:02:00.000,1.27705,1.27730,1.27685,1.27705,164000000
03.11.2008 00:03:00.000,1.27705,1.27705,1.27615,1.27650,219800003.0518
03.11.2008 00:04:00.000,1.27650,1.27650,1.27600,1.27635,302399993.8965
03.11.2008 00:05:00.000,1.27640,1.27645,1.27605,1.27615,142199996.9482
03.11.2008 00:06:00.000,1.27610,1.27610,1.27590,1.27590,109199996.9482
03.11.2008 00:07:00.000,1.27605,1.27615,1.27600,1.27605,93599998.4741
03.11.2008 00:08:00.000,1.27605,1.27605,1.27525,1.27555,96000000
03.11.2008 00:09:00.000,1.27550,1.27580,1.27550,1.27570,122000000
03.11.2008 00:10:00.000,1.27565,1.27580,1.27550,1.27580,169199996.9482
03.11.2008 00:11:00.000,1.27585,1.27630,1.27585,1.27625,268799987.793
03.11.2008 00:12:00.000,1.27625,1.27655,1.27620,1.27650,84400001.5259
03.11.2008 00:13:00.000,1.27650,1.27665,1.27650,1.27650,26200000.7629
03.11.2008 00:14:00.000,1.27655,1.27655,1.27640,1.27650,91599998.4741
03.11.2008 00:15:00.000,1.27650,1.27655,1.27640,1.27640,95400001.5259
03.11.2008 00:16:00.000,1.27640,1.27665,1.27640,1.27665,34799999.2371
03.11.2008 00:17:00.000,1.27665,1.27705,1.27650,1.27665,227800003.0518
03.11.2008 00:18:00.000,1.27660,1.27660,1.27660,1.27660,45200000.7629
03.11.2008 00:19:00.000,1.27670,1.27690,1.27645,1.27645,68000000
03.11.2008 00:20:00.000,1.27640,1.27660,1.27640,1.27640,41599998.4741
03.11.2008 00:21:00.000,1.27645,1.27685,1.27645,1.27665,83099998.4741
03.11.2008 00:22:00.000,1.27665,1.27675,1.27640,1.27655,107199996.9482
03.11.2008 00:23:00.000,1.27650,1.27655,1.27610,1.27610,122800003.0518
03.11.2008 00:24:00.000,1.27605,1.27630,1.27555,1.27560,350200012.207
03.11.2008 00:25:00.000,1.27580,1.27605,1.27570,1.27595,341799987.793
03.11.2008 00:26:00.000,1.27595,1.27605,1.27575,1.27575,39599998.4741
03.11.2008 00:27:00.000,1.27575,1.27575,1.27565,1.27575,32799999.2371
03.11.2008 00:28:00.000,1.27575,1.27575,1.27555,1.27570,162000000
03.11.2008 00:29:00.000,1.27570,1.27570,1.27545,1.27545,59599998.4741
03.11.2008 00:30:00.000,1.27545,1.27555,1.27535,1.27555,36000000
03.11.2008 00:31:00.000,1.27555,1.27625,1.27555,1.27620,142399993.8965
