Local time,Open,High,Low,Close,Volume
01.05.2006 07:30:00.000 GMT-0700,1.26657,1.26672,1.26562,1.26584,2269.5
01.05.2006 07:35:00.000 GMT-0700,1.26587,1.26587,1.26446,1.26446,2157
01.05.2006 07:40:00.000 GMT-0700,1.26450,1.26459,1.26402,1.26422,3158.1000000000004
01.05.2006 07:45:00.000 GMT-0700,1.26432,1.26446,1.26223,1.26229,2702.3999999999996
01.05.2006 07:50:00.000 GMT-0700,1.26230,1.26314,1.26176,1.26199,2837.2999999999997
01.05.2006 07:55:00.000 GMT-0700,1.26211,1.26276,1.26142,1.26147,2968.1
01.05.2006 08:00:00.000 GMT-0700,1.26148,1.26185,1.26058,1.26133,1788.1
01.05.2006 08:05:00.000 GMT-0700,1.26157,1.26245,1.26150,1.26159,2298.8999999999996
01.05.2006 08:10:00.000 GMT-0700,1.26166,1.26243,1.26106,1.26229,2071.7
01.05.2006 08:15:00.000 GMT-0700,1.26246,1.26252,1.26185,1.26242,2817.3
01.05.2006 08:20:00.000 GMT-0700,1.26238,1.26253,1.26174,1.26177,2522.5
01.05.2006 08:25:00.000 GMT-0700,1.26153,1.26163,1.26060,1.26117,3090.3
01.05.2006 08:30:00.000 GMT-0700,1.26115,1.26128,1.26087,1.26110,2114.2
01.05.2006 08:35:00.000 GMT-0700,1.26072,1.26135,1.26049,1.26062,2459.5
01.05.2006 08:40:00.000 GMT-0700,1.26034,1.26050,1.25977,1.25985,2298.1
01.05.2006 08:45:00.000 GMT-0700,1.26017,1.26113,1.26015,1.26067,2515.9
01.05.2006 08:50:00.000 GMT-0700,1.26070,1.26080,1.25980,1.25980,2462.1
01.05.2006 08:55:00.000 GMT-0700,1.25979,1.26069,1.25979,1.26034,2037.4999999999998
01.05.2006 09:00:00.000 GMT-0700,1.26033,1.26053,1.26009,1.26050,34672.099799999996
01.05.2006 09:05:00.000 GMT-0700,1.26040,1.26132,1.26037,1.26089,41024.7002
01.05.2006 09:10:00.000 GMT-0700,1.26082,1.26143,1.26082,1.26105,25705.1999
01.05.2006 09:15:00.000 GMT-0700,1.26094,1.26115,1.26041,1.26107,25876.7002
01.05.2006 09:20:00.000 GMT-0700,1.26106,1.26114,1.26074,1.26079,32288.3997
01.05.2006 09:25:00.000 GMT-0700,1.26076,1.26089,1.26061,1.26075,25669.0005
01.05.2006 09:30:00.000 GMT-0700,1.26083,1.26143,1.26078,1.26140,23562.4001
01.05.2006 09:35:00.000 GMT-0700,1.26124,1.26156,1.26110,1.26135,17423.8005
01.05.2006 09:40:00.000 GMT-0700,1.26124,1.26163,1.26100,1.26107,17878.7997
01.05.2006 09:45:00.000 GMT-0700,1.26095,1.26151,1.26095,1.26122,11166.800200000001
01.05.2006 09:50:00.000 GMT-0700,1.26133,1.26146,1.26114,1.26133,17639.3001
01.05.2006 09:55:00.000 GMT-0700,1.26130,1.26163,1.26115,1.26163,17723.6999
01.05.2006 10:00:00.000 GMT-0700,1.26165,1.26169,1.26140,1.26151,11055.8
01.05.2006 10:05:00.000 GMT-0700,1.26150,1.26157,1.26136,1.26140,19534.6001
01.05.2006 10:10:00.000 GMT-0700,1.26146,1.26183,1.26138,1.26183,7574.2
01.05.2006 10:15:00.000 GMT-0700,1.26187,1.26233,1.26183,1.26222,12328.4998
01.05.2006 10:20:00.000 GMT-0700,1.26225,1.26247,1.26203,1.26242,11470.5
01.05.2006 10:25:00.000 GMT-0700,1.26238,1.26238,1.26189,1.26211,8393
01.05.2006 10:30:00.000 GMT-0700,1.26211,1.26211,1.26187,1.26187,17291.5
01.05.2006 10:35:00.000 GMT-0700,1.26186,1.26188,1.26150,1.26160,10632.3998
01.05.2006 10:40:00.000 GMT-0700,1.26172,1.26248,1.26172,1.26188,7461.3001
01.05.2006 10:45:00.000 GMT-0700,1.26188,1.26205,1.26161,1.26176,8950.1
01.05.2006 10:50:00.000 GMT-0700,1.26178,1.26191,1.26169,1.26177,6085.300000000001
01.05.2006 10:55:00.000 GMT-0700,1.26177,1.26198,1.26171,1.26192,15859.5999
01.05.2006 11:00:00.000 GMT-0700,1.26196,1.26199,1.26151,1.26152,6942.1
01.05.2006 11:05:00.000 GMT-0700,1.26157,1.26158,1.26107,1.26121,7907.600100000001
01.05.2006 11:10:00.000 GMT-0700,1.26117,1.26125,1.26100,1.26118,7228.599999999999
01.05.2006 11:15:00.000 GMT-0700,1.26119,1.26140,1.26096,1.26136,7341.7999
01.05.2006 11:20:00.000 GMT-0700,1.26127,1.26168,1.26110,1.26162,6099.499999999999
01.05.2006 11:25:00.000 GMT-0700,1.26151,1.26184,1.26148,1.26162,9687.5999
01.05.2006 11:30:00.000 GMT-0700,1.26157,1.26165,1.26112,1.26131,25268.4998
01.05.2006 11:35:00.000 GMT-0700,1.26138,1.26157,1.26115,1.26128,14239.4
01.05.2006 11:40:00.000 GMT-0700,1.26121,1.26134,1.26097,1.26115,9988.2999
01.05.2006 11:45:00.000 GMT-0700,1.26118,1.26134,1.26098,1.26123,12218.7001
01.05.2006 11:50:00.000 GMT-0700,1.26132,1.26140,1.26112,1.26126,19711.3
01.05.2006 11:55:00.000 GMT-0700,1.26116,1.26132,1.26090,1.26100,22847.5
01.05.2006 12:00:00.000 GMT-0700,1.26104,1.26119,1.26090,1.26111,17875.999600000003
01.05.2006 12:05:00.000 GMT-0700,1.26112,1.26136,1.26096,1.26127,5815
01.05.2006 12:10:00.000 GMT-0700,1.26110,1.26130,1.26033,1.26043,10876.0001
01.05.2006 12:15:00.000 GMT-0700,1.26044,1.26058,1.25770,1.25772,8458
01.05.2006 12:20:00.000 GMT-0700,1.25768,1.25919,1.25765,1.25862,16018.9002
01.05.2006 12:25:00.000 GMT-0700,1.25859,1.25956,1.25856,1.25919,5240.7
01.05.2006 12:30:00.000 GMT-0700,1.25912,1.25942,1.25884,1.25914,8378.7001
01.05.2006 12:35:00.000 GMT-0700,1.25906,1.25928,1.25803,1.25814,4582.5
01.05.2006 12:40:00.000 GMT-0700,1.25799,1.25809,1.25571,1.25636,8657
01.05.2006 12:45:00.000 GMT-0700,1.25638,1.25685,1.25545,1.25685,8464.0999
01.05.2006 12:50:00.000 GMT-0700,1.25681,1.25730,1.25663,1.25725,6187.800000000001
01.05.2006 12:55:00.000 GMT-0700,1.25731,1.25899,1.25731,1.25879,5745.5
01.05.2006 13:00:00.000 GMT-0700,1.25887,1.25897,1.25839,1.25871,7392.3001
01.05.2006 13:05:00.000 GMT-0700,1.25871,1.25983,1.25868,1.25963,5559.6
01.05.2006 13:10:00.000 GMT-0700,1.25951,1.25960,1.25893,1.25902,4564.900000000001
01.05.2006 13:15:00.000 GMT-0700,1.25894,1.25904,1.25867,1.25890,3292.6000000000004
01.05.2006 13:20:00.000 GMT-0700,1.25885,1.25906,1.25873,1.25874,7413.499999999999
01.05.2006 13:25:00.000 GMT-0700,1.25871,1.25890,1.25806,1.25830,3646.2999999999997
01.05.2006 13:30:00.000 GMT-0700,1.25826,1.25882,1.25826,1.25845,6156.4
01.05.2006 13:35:00.000 GMT-0700,1.25840,1.25851,1.25812,1.25817,6068.2
01.05.2006 13:40:00.000 GMT-0700,1.25815,1.25824,1.25791,1.25799,5288.9
01.05.2006 13:45:00.000 GMT-0700,1.25798,1.25826,1.25784,1.25805,5083
01.05.2006 13:50:00.000 GMT-0700,1.25817,1.25845,1.25793,1.25840,3955
01.05.2006 13:55:00.000 GMT-0700,1.25841,1.25849,1.25801,1.25814,4914.9
01.05.2006 14:00:00.000 GMT-0700,1.25778,1.25871,1.25778,1.25839,2551.6
01.05.2006 14:05:00.000 GMT-0700,1.25848,1.25879,1.25838,1.25853,2442.9
01.05.2006 14:10:00.000 GMT-0700,1.25875,1.25883,1.25819,1.25823,2185.6000000000004
01.05.2006 14:15:00.000 GMT-0700,1.25832,1.25852,1.25810,1.25837,2657.9000000000005
01.05.2006 14:20:00.000 GMT-0700,1.25835,1.25852,1.25759,1.25768,2592
01.05.2006 14:25:00.000 GMT-0700,1.25767,1.25770,1.25729,1.25756,2396
01.05.2006 14:30:00.000 GMT-0700,1.25765,1.25811,1.25737,1.25754,2390.9
01.05.2006 14:35:00.000 GMT-0700,1.25738,1.25751,1.25676,1.25681,3271.5
01.05.2006 14:40:00.000 GMT-0700,1.25680,1.25699,1.25658,1.25685,3007.2
01.05.2006 14:45:00.000 GMT-0700,1.25676,1.25688,1.25656,1.25663,2178.2
01.05.2006 14:50:00.000 GMT-0700,1.25672,1.25675,1.25579,1.25587,2494.8
01.05.2006 14:55:00.000 GMT-0700,1.25586,1.25660,1.25586,1.25625,2505.4
01.05.2006 15:00:00.000 GMT-0700,1.25637,1.25649,1.25618,1.25635,2148.7
01.05.2006 15:05:00.000 GMT-0700,1.25629,1.25635,1.25598,1.25620,2664.1
01.05.2006 15:10:00.000 GMT-0700,1.25615,1.25663,1.25600,1.25633,2259.1
01.05.2006 15:15:00.000 GMT-0700,1.25631,1.25657,1.25611,1.25625,2908.2
01.05.2006 15:20:00.000 GMT-0700,1.25627,1.25677,1.25620,1.25671,2447.6
01.05.2006 15:25:00.000 GMT-0700,1.25681,1.25732,1.25672,1.25727,2403.1
01.05.2006 15:30:00.000 GMT-0700,1.25712,1.25721,1.25680,1.25692,2970.4
01.05.2006 15:35:00.000 GMT-0700,1.25693,1.25764,1.25667,1.25715,2006.3
01.05.2006 15:40:00.000 GMT-0700,1.25717,1.25752,1.25717,1.25740,2705.5
01.05.2006 15:45:00.000 GMT-0700,1.25735,1.25753,1.25729,1.25733,3120.4
01.05.2006 15:50:00.000 GMT-0700,1.25735,1.25738,1.25714,1.25731,1791.9
01.05.2006 15:55:00.000 GMT-0700,1.25743,1.25771,1.25733,1.25763,1915.8000000000002
01.05.2006 16:00:00.000 GMT-0700,1.25761,1.25778,1.25756,1.25764,2768.7000000000003
01.05.2006 16:05:00.000 GMT-0700,1.25768,1.25775,1.25738,1.25760,2546.5999999999995
01.05.2006 16:10:00.000 GMT-0700,1.25740,1.25759,1.25734,1.25740,2183.4
01.05.2006 16:15:00.000 GMT-0700,1.25745,1.25770,1.25724,1.25760,2195.5
01.05.2006 16:20:00.000 GMT-0700,1.25767,1.25778,1.25758,1.25766,2741.6
01.05.2006 16:25:00.000 GMT-0700,1.25763,1.25768,1.25746,1.25757,2392.1
01.05.2006 16:30:00.000 GMT-0700,1.25762,1.25813,1.25731,1.25749,2677.2
01.05.2006 16:35:00.000 GMT-0700,1.25746,1.25753,1.25675,1.25675,1986.6000000000001
01.05.2006 16:40:00.000 GMT-0700,1.25675,1.25685,1.25602,1.25611,1948.1
01.05.2006 16:45:00.000 GMT-0700,1.25611,1.25624,1.25596,1.25605,3012.7000000000003
01.05.2006 16:50:00.000 GMT-0700,1.25608,1.25624,1.25584,1.25615,2894.7
01.05.2006 16:55:00.000 GMT-0700,1.25617,1.25646,1.25604,1.25638,2184.6
01.05.2006 17:00:00.000 GMT-0700,1.25639,1.25692,1.25611,1.25685,2946.3
01.05.2006 17:05:00.000 GMT-0700,1.25695,1.25743,1.25689,1.25736,2681.8999999999996
01.05.2006 17:10:00.000 GMT-0700,1.25747,1.25749,1.25726,1.25745,2712.5
01.05.2006 17:15:00.000 GMT-0700,1.25732,1.25753,1.25727,1.25727,2456.4
01.05.2006 17:20:00.000 GMT-0700,1.25734,1.25742,1.25704,1.25730,2507.1
01.05.2006 17:25:00.000 GMT-0700,1.25724,1.25732,1.25674,1.25674,2182.4
01.05.2006 17:30:00.000 GMT-0700,1.25668,1.25671,1.25611,1.25656,2217.8
01.05.2006 17:35:00.000 GMT-0700,1.25642,1.25655,1.25574,1.25601,2603.6
01.05.2006 17:40:00.000 GMT-0700,1.25587,1.25635,1.25586,1.25630,2108.7
01.05.2006 17:45:00.000 GMT-0700,1.25628,1.25650,1.25616,1.25641,2522.7000000000003
01.05.2006 17:50:00.000 GMT-0700,1.25653,1.25676,1.25642,1.25661,2581.8
01.05.2006 17:55:00.000 GMT-0700,1.25657,1.25721,1.25647,1.25708,2229.4
01.05.2006 18:00:00.000 GMT-0700,1.25712,1.25742,1.25704,1.25739,3064.5
01.05.2006 18:05:00.000 GMT-0700,1.25739,1.25760,1.25725,1.25748,2508
01.05.2006 18:10:00.000 GMT-0700,1.25747,1.25762,1.25736,1.25762,2835.4
01.05.2006 18:15:00.000 GMT-0700,1.25756,1.25810,1.25749,1.25810,2533.9
01.05.2006 18:20:00.000 GMT-0700,1.25806,1.25813,1.25765,1.25765,2550.3999999999996
01.05.2006 18:25:00.000 GMT-0700,1.25763,1.25770,1.25738,1.25753,1791.3
01.05.2006 18:30:00.000 GMT-0700,1.25746,1.25764,1.25721,1.25721,2445.9
01.05.2006 18:35:00.000 GMT-0700,1.25740,1.25764,1.25729,1.25751,2735
01.05.2006 18:40:00.000 GMT-0700,1.25745,1.25792,1.25734,1.25783,3220.3999999999996
01.05.2006 18:45:00.000 GMT-0700,1.25768,1.25847,1.25768,1.25842,2323.9
01.05.2006 18:50:00.000 GMT-0700,1.25835,1.25851,1.25814,1.25835,2468.7000000000003
01.05.2006 18:55:00.000 GMT-0700,1.25841,1.25845,1.25814,1.25835,3023.6
01.05.2006 19:00:00.000 GMT-0700,1.25819,1.25856,1.25815,1.25851,3294.9
01.05.2006 19:05:00.000 GMT-0700,1.25853,1.25865,1.25832,1.25847,2517.2
01.05.2006 19:10:00.000 GMT-0700,1.25839,1.25848,1.25826,1.25835,2496.3
01.05.2006 19:15:00.000 GMT-0700,1.25839,1.25853,1.25827,1.25834,2168.2
01.05.2006 19:20:00.000 GMT-0700,1.25845,1.25856,1.25830,1.25830,2822.5
01.05.2006 19:25:00.000 GMT-0700,1.25823,1.25838,1.25806,1.25833,2236.0999999999995
01.05.2006 19:30:00.000 GMT-0700,1.25826,1.25834,1.25813,1.25823,2618
01.05.2006 19:35:00.000 GMT-0700,1.25815,1.25848,1.25815,1.25845,2699.8999999999996
01.05.2006 19:40:00.000 GMT-0700,1.25843,1.25848,1.25821,1.25835,2116.2000000000003
01.05.2006 19:45:00.000 GMT-0700,1.25835,1.25838,1.25796,1.25803,2312
01.05.2006 19:50:00.000 GMT-0700,1.25806,1.25833,1.25794,1.25828,2246.6
01.05.2006 19:55:00.000 GMT-0700,1.25827,1.25835,1.25808,1.25817,2803.8
01.05.2006 20:00:00.000 GMT-0700,1.25819,1.25836,1.25810,1.25825,1817.9
01.05.2006 20:05:00.000 GMT-0700,1.25820,1.25832,1.25785,1.25798,2550.7
01.05.2006 20:10:00.000 GMT-0700,1.25808,1.25822,1.25789,1.25802,1604
01.05.2006 20:15:00.000 GMT-0700,1.25805,1.25823,1.25791,1.25822,2099.9
01.05.2006 20:20:00.000 GMT-0700,1.25825,1.25838,1.25817,1.25827,2362.7999999999997
01.05.2006 20:25:00.000 GMT-0700,1.25825,1.25828,1.25800,1.25807,2140.9
01.05.2006 20:30:00.000 GMT-0700,1.25814,1.25815,1.25780,1.25795,2659.7999999999997
01.05.2006 20:35:00.000 GMT-0700,1.25800,1.25805,1.25781,1.25784,2836.5
01.05.2006 20:40:00.000 GMT-0700,1.25796,1.25805,1.25780,1.25784,2528.9
01.05.2006 20:45:00.000 GMT-0700,1.25795,1.25798,1.25765,1.25782,1886
01.05.2006 20:50:00.000 GMT-0700,1.25785,1.25785,1.25764,1.25780,2043.1000000000001
01.05.2006 20:55:00.000 GMT-0700,1.25778,1.25802,1.25767,1.25799,2637
01.05.2006 21:00:00.000 GMT-0700,1.25804,1.25823,1.25795,1.25810,2519
01.05.2006 21:05:00.000 GMT-0700,1.25818,1.25818,1.25790,1.25807,2975
01.05.2006 21:10:00.000 GMT-0700,1.25808,1.25808,1.25783,1.25784,2015.1000000000001
01.05.2006 21:15:00.000 GMT-0700,1.25785,1.25792,1.25757,1.25771,3421.5
01.05.2006 21:20:00.000 GMT-0700,1.25760,1.25776,1.25737,1.25753,2750.2
01.05.2006 21:25:00.000 GMT-0700,1.25755,1.25757,1.25731,1.25731,2518.9
01.05.2006 21:30:00.000 GMT-0700,1.25728,1.25734,1.25702,1.25702,1863
01.05.2006 21:35:00.000 GMT-0700,1.25682,1.25722,1.25679,1.25721,2230.2999999999997
01.05.2006 21:40:00.000 GMT-0700,1.25719,1.25760,1.25709,1.25750,2316.3
01.05.2006 21:45:00.000 GMT-0700,1.25756,1.25792,1.25748,1.25753,2328.6
01.05.2006 21:50:00.000 GMT-0700,1.25757,1.25767,1.25741,1.25765,3489.3
01.05.2006 21:55:00.000 GMT-0700,1.25750,1.25778,1.25740,1.25774,2251.6
01.05.2006 22:00:00.000 GMT-0700,1.25768,1.25809,1.25763,1.25799,2209.5
01.05.2006 22:05:00.000 GMT-0700,1.25796,1.25810,1.25788,1.25802,2289.1000000000004
01.05.2006 22:10:00.000 GMT-0700,1.25807,1.25827,1.25801,1.25811,2639.2999999999997
01.05.2006 22:15:00.000 GMT-0700,1.25801,1.25818,1.25766,1.25781,1561.1999999999998
01.05.2006 22:20:00.000 GMT-0700,1.25783,1.25788,1.25754,1.25772,2561.5
01.05.2006 22:25:00.000 GMT-0700,1.25766,1.25775,1.25739,1.25763,2101.1000000000004
01.05.2006 22:30:00.000 GMT-0700,1.25773,1.25776,1.25719,1.25734,2498.3
01.05.2006 22:35:00.000 GMT-0700,1.25733,1.25744,1.25711,1.25722,2804.8
01.05.2006 22:40:00.000 GMT-0700,1.25716,1.25733,1.25704,1.25732,1986.5000000000002
01.05.2006 22:45:00.000 GMT-0700,1.25730,1.25758,1.25730,1.25736,2883.3
01.05.2006 22:50:00.000 GMT-0700,1.25731,1.25731,1.25700,1.25710,2077
01.05.2006 22:55:00.000 GMT-0700,1.25722,1.25726,1.25655,1.25659,1813.5
01.05.2006 23:00:00.000 GMT-0700,1.25655,1.25706,1.25655,1.25703,2240.1
01.05.2006 23:05:00.000 GMT-0700,1.25706,1.25753,1.25693,1.25742,2713.2
01.05.2006 23:10:00.000 GMT-0700,1.25746,1.25810,1.25744,1.25770,2403.5
01.05.2006 23:15:00.000 GMT-0700,1.25769,1.25816,1.25766,1.25783,2722
01.05.2006 23:20:00.000 GMT-0700,1.25783,1.25783,1.25736,1.25759,2471.5
01.05.2006 23:25:00.000 GMT-0700,1.25762,1.25769,1.25725,1.25735,2315.2
01.05.2006 23:30:00.000 GMT-0700,1.25745,1.25785,1.25736,1.25736,3038
01.05.2006 23:35:00.000 GMT-0700,1.25731,1.25753,1.25698,1.25753,2532.9
01.05.2006 23:40:00.000 GMT-0700,1.25743,1.25749,1.25679,1.25690,2261.8
01.05.2006 23:45:00.000 GMT-0700,1.25690,1.25722,1.25655,1.25658,2985.5
01.05.2006 23:50:00.000 GMT-0700,1.25658,1.25664,1.25627,1.25634,2468.3
01.05.2006 23:55:00.000 GMT-0700,1.25630,1.25651,1.25579,1.25606,2136.5
02.05.2006 00:00:00.000 GMT-0700,1.25614,1.25670,1.25590,1.25660,1825.8
02.05.2006 00:05:00.000 GMT-0700,1.25661,1.25723,1.25638,1.25696,2351.5
02.05.2006 00:10:00.000 GMT-0700,1.25700,1.25741,1.25679,1.25708,3415.8999999999996
02.05.2006 00:15:00.000 GMT-0700,1.25704,1.25756,1.25692,1.25715,2153.5
02.05.2006 00:20:00.000 GMT-0700,1.25751,1.25845,1.25742,1.25792,2335.4
