Local time,Open,High,Low,Close,Volume
01.01.2007 16:15:00.000 GMT-0800,1.32150,1.32275,1.32135,1.32251,13129.9
01.01.2007 16:30:00.000 GMT-0800,1.32244,1.32339,1.32234,1.32311,12557.900000000001
01.01.2007 16:45:00.000 GMT-0800,1.32300,1.32343,1.32259,1.32329,11751.800000000001
01.01.2007 17:00:00.000 GMT-0800,1.32318,1.32343,1.32275,1.32304,13805.300000000001
01.01.2007 17:15:00.000 GMT-0800,1.32303,1.32344,1.32242,1.32275,12472.2
01.01.2007 17:30:00.000 GMT-0800,1.32269,1.32309,1.32226,1.32262,12772.4
01.01.2007 17:45:00.000 GMT-0800,1.32244,1.32316,1.32241,1.32250,12039.800000000001
01.01.2007 18:00:00.000 GMT-0800,1.32242,1.32345,1.32232,1.32307,13448.9
01.01.2007 18:15:00.000 GMT-0800,1.32305,1.32383,1.32293,1.32370,11738.599999999999
01.01.2007 18:30:00.000 GMT-0800,1.32350,1.32381,1.32305,1.32369,12989.500000000002
01.01.2007 18:45:00.000 GMT-0800,1.32347,1.32393,1.32314,1.32345,12243.899999999998
01.01.2007 19:00:00.000 GMT-0800,1.32363,1.32381,1.32319,1.32325,12117.199999999997
01.01.2007 19:15:00.000 GMT-0800,1.32328,1.32380,1.32322,1.32343,11994.500000000002
01.01.2007 19:30:00.000 GMT-0800,1.32336,1.32381,1.32301,1.32334,12407.6
01.01.2007 19:45:00.000 GMT-0800,1.32336,1.32388,1.32311,1.32357,11557.3
01.01.2007 20:00:00.000 GMT-0800,1.32377,1.32380,1.32322,1.32335,11166.100000000002
01.01.2007 20:15:00.000 GMT-0800,1.32345,1.32381,1.32305,1.32360,13160.400000000001
01.01.2007 20:30:00.000 GMT-0800,1.32351,1.32380,1.32328,1.32336,12311.1
01.01.2007 20:45:00.000 GMT-0800,1.32332,1.32389,1.32321,1.32382,11762.5
01.01.2007 21:00:00.000 GMT-0800,1.32360,1.32376,1.32316,1.32356,10494.7
01.01.2007 21:15:00.000 GMT-0800,1.32334,1.32386,1.32316,1.32355,11703.5
01.01.2007 21:30:00.000 GMT-0800,1.32350,1.32375,1.32304,1.32345,13111.300000000001
01.01.2007 21:45:00.000 GMT-0800,1.32360,1.32399,1.32337,1.32379,11987.199999999999
01.01.2007 22:00:00.000 GMT-0800,1.32380,1.32414,1.32353,1.32379,12204.9
