Local time,Open,High,Low,Close,Volume
01.09.2006 06:55:00.000 GMT-0700,1.27686,1.27707,1.27656,1.27701,3436.3
01.09.2006 07:00:00.000 GMT-0700,1.27688,1.27928,1.27683,1.27839,4141
01.09.2006 07:05:00.000 GMT-0700,1.27846,1.27850,1.27815,1.27842,3721.5
01.09.2006 07:10:00.000 GMT-0700,1.27847,1.27873,1.27771,1.27790,4204.2
01.09.2006 07:15:00.000 GMT-0700,1.27815,1.27840,1.27760,1.27761,3270.2000000000003
01.09.2006 07:20:00.000 GMT-0700,1.27760,1.27767,1.27719,1.27733,3470.3999999999996
01.09.2006 07:25:00.000 GMT-0700,1.27740,1.27772,1.27735,1.27768,3832.2
01.09.2006 07:30:00.000 GMT-0700,1.27755,1.27832,1.27749,1.27808,4007
01.09.2006 07:35:00.000 GMT-0700,1.27827,1.27908,1.27805,1.27901,3617.2999999999997
01.09.2006 07:40:00.000 GMT-0700,1.27904,1.27948,1.27891,1.27929,4726.8
01.09.2006 07:45:00.000 GMT-0700,1.27927,1.28009,1.27919,1.27968,3997.4
01.09.2006 07:50:00.000 GMT-0700,1.27966,1.27985,1.27925,1.27959,3454.6
01.09.2006 07:55:00.000 GMT-0700,1.27971,1.28088,1.27966,1.28032,2629
01.09.2006 08:00:00.000 GMT-0700,1.28028,1.28075,1.27987,1.28042,3591.1
01.09.2006 08:05:00.000 GMT-0700,1.28041,1.28064,1.27958,1.27996,3704.3
01.09.2006 08:10:00.000 GMT-0700,1.27997,1.28030,1.27992,1.28030,3676.4
01.09.2006 08:15:00.000 GMT-0700,1.28026,1.28040,1.27988,1.28040,3829.5
01.09.2006 08:20:00.000 GMT-0700,1.28042,1.28094,1.28040,1.28070,2945
01.09.2006 08:25:00.000 GMT-0700,1.28065,1.28077,1.27996,1.28019,5710.7
01.09.2006 08:30:00.000 GMT-0700,1.28016,1.28063,1.28006,1.28062,4423.7
01.09.2006 08:35:00.000 GMT-0700,1.28048,1.28147,1.28042,1.28140,3616.5
01.09.2006 08:40:00.000 GMT-0700,1.28142,1.28179,1.28126,1.28171,3281.8
01.09.2006 08:45:00.000 GMT-0700,1.28176,1.28176,1.28103,1.28122,3203
01.09.2006 08:50:00.000 GMT-0700,1.28142,1.28202,1.28115,1.28174,4199.2
01.09.2006 08:55:00.000 GMT-0700,1.28207,1.28327,1.28204,1.28303,3372.1
01.09.2006 09:00:00.000 GMT-0700,1.28305,1.28456,1.28294,1.28386,50702.500199999995
01.09.2006 09:05:00.000 GMT-0700,1.28373,1.28412,1.28305,1.28340,64958.7998
01.09.2006 09:10:00.000 GMT-0700,1.28350,1.28376,1.28320,1.28370,41920.9004
01.09.2006 09:15:00.000 GMT-0700,1.28375,1.28414,1.28352,1.28383,40559.6997
01.09.2006 09:20:00.000 GMT-0700,1.28412,1.28449,1.28358,1.28375,48140
01.09.2006 09:25:00.000 GMT-0700,1.28359,1.28385,1.28320,1.28354,39479.1006
01.09.2006 09:30:00.000 GMT-0700,1.28345,1.28380,1.28323,1.28370,36105.6006
01.09.2006 09:35:00.000 GMT-0700,1.28364,1.28377,1.28322,1.28322,26131.8996
01.09.2006 09:40:00.000 GMT-0700,1.28347,1.28374,1.28324,1.28355,27950.4002
01.09.2006 09:45:00.000 GMT-0700,1.28331,1.28363,1.28327,1.28342,16867.9001
01.09.2006 09:50:00.000 GMT-0700,1.28332,1.28347,1.28296,1.28317,25361.099100000003
01.09.2006 09:55:00.000 GMT-0700,1.28325,1.28361,1.28298,1.28342,27046.8999
01.09.2006 10:00:00.000 GMT-0700,1.28342,1.28355,1.28297,1.28320,16639.2
01.09.2006 10:05:00.000 GMT-0700,1.28306,1.28321,1.28234,1.28234,29113.9004
01.09.2006 10:10:00.000 GMT-0700,1.28246,1.28288,1.28236,1.28251,11346.099699999999
01.09.2006 10:15:00.000 GMT-0700,1.28260,1.28275,1.28229,1.28259,16864.8999
01.09.2006 10:20:00.000 GMT-0700,1.28250,1.28303,1.28225,1.28293,17697.9999
01.09.2006 10:25:00.000 GMT-0700,1.28288,1.28297,1.28217,1.28281,12481.500199999999
01.09.2006 10:30:00.000 GMT-0700,1.28283,1.28309,1.28267,1.28290,24611.8999
01.09.2006 10:35:00.000 GMT-0700,1.28277,1.28301,1.28246,1.28256,14596.7997
01.09.2006 10:40:00.000 GMT-0700,1.28262,1.28322,1.28252,1.28303,12011.999999999998
01.09.2006 10:45:00.000 GMT-0700,1.28312,1.28317,1.28262,1.28306,12574.500100000001
01.09.2006 10:50:00.000 GMT-0700,1.28301,1.28329,1.28265,1.28303,9452.9002
01.09.2006 10:55:00.000 GMT-0700,1.28320,1.28327,1.28245,1.28316,23270.6999
01.09.2006 11:00:00.000 GMT-0700,1.28318,1.28335,1.28282,1.28328,10327.7
01.09.2006 11:05:00.000 GMT-0700,1.28315,1.28344,1.28305,1.28338,11866.800000000001
01.09.2006 11:10:00.000 GMT-0700,1.28331,1.28359,1.28313,1.28345,11660.2002
01.09.2006 11:15:00.000 GMT-0700,1.28342,1.28360,1.28313,1.28315,10816.199900000001
01.09.2006 11:20:00.000 GMT-0700,1.28323,1.28332,1.28278,1.28315,9432.0999
01.09.2006 11:25:00.000 GMT-0700,1.28335,1.28337,1.28268,1.28319,13029.300200000001
01.09.2006 11:30:00.000 GMT-0700,1.28312,1.28342,1.28275,1.28315,34506.1999
01.09.2006 11:35:00.000 GMT-0700,1.28321,1.28359,1.28280,1.28340,22089.4999
01.09.2006 11:40:00.000 GMT-0700,1.28317,1.28378,1.28314,1.28369,16293.800299999999
01.09.2006 11:45:00.000 GMT-0700,1.28350,1.28377,1.28325,1.28339,18490.6997
01.09.2006 11:50:00.000 GMT-0700,1.28354,1.28376,1.28342,1.28365,28370.300300000003
01.09.2006 11:55:00.000 GMT-0700,1.28355,1.28385,1.28345,1.28369,33834.6997
01.09.2006 12:00:00.000 GMT-0700,1.28370,1.28393,1.28344,1.28373,25089.3001
01.09.2006 12:05:00.000 GMT-0700,1.28365,1.28378,1.28337,1.28365,8816.9
01.09.2006 12:10:00.000 GMT-0700,1.28341,1.28361,1.28307,1.28308,16506.699999999997
01.09.2006 12:15:00.000 GMT-0700,1.28342,1.28361,1.28322,1.28349,14278.4
01.09.2006 12:20:00.000 GMT-0700,1.28355,1.28361,1.28308,1.28317,23574.1001
01.09.2006 12:25:00.000 GMT-0700,1.28305,1.28330,1.28288,1.28309,8115.4
01.09.2006 12:30:00.000 GMT-0700,1.28313,1.28329,1.28271,1.28320,12841.199900000001
01.09.2006 12:35:00.000 GMT-0700,1.28306,1.28319,1.28288,1.28298,7118.3999
01.09.2006 12:40:00.000 GMT-0700,1.28322,1.28350,1.28286,1.28305,13374
01.09.2006 12:45:00.000 GMT-0700,1.28304,1.28353,1.28283,1.28349,12402.3
01.09.2006 12:50:00.000 GMT-0700,1.28347,1.28370,1.28311,1.28334,8369.7
01.09.2006 12:55:00.000 GMT-0700,1.28343,1.28374,1.28327,1.28349,9655.600100000001
01.09.2006 13:00:00.000 GMT-0700,1.28358,1.28379,1.28321,1.28347,9628
01.09.2006 13:05:00.000 GMT-0700,1.28360,1.28377,1.28321,1.28350,8052.5
01.09.2006 13:10:00.000 GMT-0700,1.28345,1.28392,1.28330,1.28370,7702.1
01.09.2006 13:15:00.000 GMT-0700,1.28357,1.28380,1.28338,1.28369,5203.9
01.09.2006 13:20:00.000 GMT-0700,1.28358,1.28379,1.28317,1.28353,11773.299899999998
01.09.2006 13:25:00.000 GMT-0700,1.28367,1.28434,1.28352,1.28378,6027.7
01.09.2006 13:30:00.000 GMT-0700,1.28381,1.28406,1.28352,1.28374,8522.4
01.09.2006 13:35:00.000 GMT-0700,1.28350,1.28380,1.28331,1.28342,8522.3999
01.09.2006 13:40:00.000 GMT-0700,1.28351,1.28369,1.28329,1.28363,8600.2999
01.09.2006 13:45:00.000 GMT-0700,1.28352,1.28393,1.28322,1.28341,7262.6
01.09.2006 13:50:00.000 GMT-0700,1.28356,1.28394,1.28342,1.28362,6287.9
01.09.2006 13:55:00.000 GMT-0700,1.28351,1.28390,1.28291,1.28330,7848.599900000001
01.09.2006 14:00:00.000 GMT-0700,1.28330,1.28330,1.28330,1.28330,0
01.09.2006 14:05:00.000 GMT-0700,1.28330,1.28330,1.28330,1.28330,0
01.09.2006 14:10:00.000 GMT-0700,1.28330,1.28330,1.28330,1.28330,0
01.09.2006 14:15:00.000 GMT-0700,1.28330,1.28330,1.28330,1.28330,0
01.09.2006 14:20:00.000 GMT-0700,1.28330,1.28330,1.28330,1.28330,0
01.09.2006 14:25:00.000 GMT-0700,1.28330,1.28330,1.28330,1.28330,0
01.09.2006 14:30:00.000 GMT-0700,1.28330,1.28330,1.28330,1.28330,0
01.09.2006 14:35:00.000 GMT-0700,1.28330,1.28330,1.28330,1.28330,0
01.09.2006 14:40:00.000 GMT-0700,1.28330,1.28330,1.28330,1.28330,0
01.09.2006 14:45:00.000 GMT-0700,1.28330,1.28330,1.28330,1.28330,0
01.09.2006 14:50:00.000 GMT-0700,1.28330,1.28330,1.28330,1.28330,0
01.09.2006 14:55:00.000 GMT-0700,1.28330,1.28330,1.28330,1.28330,0
01.09.2006 15:00:00.000 GMT-0700,1.28330,1.28330,1.28330,1.28330,0
01.09.2006 15:05:00.000 GMT-0700,1.28330,1.28330,1.28330,1.28330,0
01.09.2006 15:10:00.000 GMT-0700,1.28330,1.28330,1.28330,1.28330,0
01.09.2006 15:15:00.000 GMT-0700,1.28330,1.28330,1.28330,1.28330,0
01.09.2006 15:20:00.000 GMT-0700,1.28330,1.28330,1.28330,1.28330,0
01.09.2006 15:25:00.000 GMT-0700,1.28330,1.28330,1.28330,1.28330,0
01.09.2006 15:30:00.000 GMT-0700,1.28330,1.28330,1.28330,1.28330,0
01.09.2006 15:35:00.000 GMT-0700,1.28330,1.28330,1.28330,1.28330,0
01.09.2006 15:40:00.000 GMT-0700,1.28330,1.28330,1.28330,1.28330,0
01.09.2006 15:45:00.000 GMT-0700,1.28330,1.28330,1.28330,1.28330,0
01.09.2006 15:50:00.000 GMT-0700,1.28330,1.28330,1.28330,1.28330,0
01.09.2006 15:55:00.000 GMT-0700,1.28330,1.28330,1.28330,1.28330,0
01.09.2006 16:00:00.000 GMT-0700,1.28330,1.28330,1.28330,1.28330,0
01.09.2006 16:05:00.000 GMT-0700,1.28330,1.28330,1.28330,1.28330,0
01.09.2006 16:10:00.000 GMT-0700,1.28330,1.28330,1.28330,1.28330,0
01.09.2006 16:15:00.000 GMT-0700,1.28330,1.28330,1.28330,1.28330,0
01.09.2006 16:20:00.000 GMT-0700,1.28330,1.28330,1.28330,1.28330,0
01.09.2006 16:25:00.000 GMT-0700,1.28330,1.28330,1.28330,1.28330,0
01.09.2006 16:30:00.000 GMT-0700,1.28330,1.28330,1.28330,1.28330,0
01.09.2006 16:35:00.000 GMT-0700,1.28330,1.28330,1.28330,1.28330,0
01.09.2006 16:40:00.000 GMT-0700,1.28330,1.28330,1.28330,1.28330,0
01.09.2006 16:45:00.000 GMT-0700,1.28330,1.28330,1.28330,1.28330,0
01.09.2006 16:50:00.000 GMT-0700,1.28330,1.28330,1.28330,1.28330,0
01.09.2006 16:55:00.000 GMT-0700,1.28330,1.28330,1.28330,1.28330,0
01.09.2006 17:00:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
01.09.2006 17:05:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
01.09.2006 17:10:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
01.09.2006 17:15:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
01.09.2006 17:20:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
01.09.2006 17:25:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
01.09.2006 17:30:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
01.09.2006 17:35:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
01.09.2006 17:40:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
01.09.2006 17:45:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
01.09.2006 17:50:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
01.09.2006 17:55:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
01.09.2006 18:00:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
01.09.2006 18:05:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
01.09.2006 18:10:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
01.09.2006 18:15:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
01.09.2006 18:20:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
01.09.2006 18:25:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
01.09.2006 18:30:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
01.09.2006 18:35:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
01.09.2006 18:40:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
01.09.2006 18:45:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
01.09.2006 18:50:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
01.09.2006 18:55:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
01.09.2006 19:00:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
01.09.2006 19:05:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
01.09.2006 19:10:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
01.09.2006 19:15:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
01.09.2006 19:20:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
01.09.2006 19:25:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
01.09.2006 19:30:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
01.09.2006 19:35:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
01.09.2006 19:40:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
01.09.2006 19:45:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
01.09.2006 19:50:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
01.09.2006 19:55:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
01.09.2006 20:00:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
01.09.2006 20:05:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
01.09.2006 20:10:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
01.09.2006 20:15:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
01.09.2006 20:20:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
01.09.2006 20:25:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
01.09.2006 20:30:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
01.09.2006 20:35:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
01.09.2006 20:40:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
01.09.2006 20:45:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
01.09.2006 20:50:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
01.09.2006 20:55:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
01.09.2006 21:00:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
01.09.2006 21:05:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
01.09.2006 21:10:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
01.09.2006 21:15:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
01.09.2006 21:20:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
01.09.2006 21:25:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
01.09.2006 21:30:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
01.09.2006 21:35:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
01.09.2006 21:40:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
01.09.2006 21:45:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
01.09.2006 21:50:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
01.09.2006 21:55:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
01.09.2006 22:00:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
01.09.2006 22:05:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
01.09.2006 22:10:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
01.09.2006 22:15:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
01.09.2006 22:20:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
01.09.2006 22:25:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
01.09.2006 22:30:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
01.09.2006 22:35:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
01.09.2006 22:40:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
01.09.2006 22:45:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
01.09.2006 22:50:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
01.09.2006 22:55:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
01.09.2006 23:00:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
01.09.2006 23:05:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
01.09.2006 23:10:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
01.09.2006 23:15:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
01.09.2006 23:20:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
01.09.2006 23:25:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
01.09.2006 23:30:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
01.09.2006 23:35:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
01.09.2006 23:40:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
01.09.2006 23:45:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
01.09.2006 23:50:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
01.09.2006 23:55:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
02.09.2006 00:00:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
02.09.2006 00:05:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
02.09.2006 00:10:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
02.09.2006 00:15:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
02.09.2006 00:20:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
02.09.2006 00:25:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
02.09.2006 00:30:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
02.09.2006 00:35:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
02.09.2006 00:40:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
02.09.2006 00:45:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
02.09.2006 00:50:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
02.09.2006 00:55:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
02.09.2006 01:00:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
02.09.2006 01:05:00.000 GMT-0700,1.28304,1.28304,1.28304,1.28304,0
