Gmt time,Open,High,Low,Close,Volume
01.01.2007 00:00:00.000,1.31908,1.31964,1.31894,1.31915,47067699218.75
01.01.2007 01:00:00.000,1.31925,1.31934,1.31872,1.31894,49064398437.5
01.01.2007 02:00:00.000,1.31892,1.31973,1.31874,1.31952,49557000000
01.01.2007 03:00:00.000,1.31958,1.31965,1.31920,1.31940,44879601562.5
01.01.2007 04:00:00.000,1.31937,1.31969,1.31887,1.31933,47157300781.25
01.01.2007 05:00:00.000,1.31942,1.31945,1.31906,1.31929,43580699218.75
01.01.2007 06:00:00.000,1.31938,1.31985,1.31893,1.31903,49694101562.5
01.01.2007 07:00:00.000,1.31917,1.31936,1.31891,1.31905,45351898437.5
01.01.2007 08:00:00.000,1.31916,1.31933,1.31666,1.31681,41469898437.5
01.01.2007 09:00:00.000,1.31690,1.31706,1.31660,1.31691,44060101562.5
01.01.2007 10:00:00.000,1.31697,1.31706,1.31655,1.31688,42996800781.25
01.01.2007 11:00:00.000,1.31689,1.31705,1.31650,1.31682,43592699218.75
01.01.2007 12:00:00.000,1.31697,1.31706,1.31657,1.31676,46303101562.5
01.01.2007 13:00:00.000,1.31674,1.31706,1.31661,1.31694,41657800781.25
01.01.2007 14:00:00.000,1.31685,1.31943,1.31666,1.31912,45189500000
01.01.2007 15:00:00.000,1.31933,1.31935,1.31893,1.31931,46810601562.5
01.01.2007 16:00:00.000,1.31916,1.31949,1.31885,1.31903,443556406250
01.01.2007 17:00:00.000,1.31892,1.32095,1.31890,1.31963,202235703125
01.01.2007 18:00:00.000,1.31940,1.32003,1.31863,1.31914,223663406250
01.01.2007 19:00:00.000,1.31942,1.31972,1.31837,1.31940,155715093750
01.01.2007 20:00:00.000,1.31937,1.31983,1.31878,1.31917,94123398437.5
01.01.2007 21:00:00.000,1.31883,1.32029,1.31865,1.31937,49397500000
01.01.2007 22:00:00.000,1.31959,1.32080,1.31955,1.32058,49691101562.5
01.01.2007 23:00:00.000,1.32033,1.32176,1.32013,1.32120,48437500000
02.01.2007 00:00:00.000,1.32137,1.32343,1.32101,1.32329,49717898437.5
02.01.2007 01:00:00.000,1.32318,1.32344,1.32226,1.32250,51089699218.75
02.01.2007 02:00:00.000,1.32242,1.32393,1.32232,1.32345,50420898437.5
02.01.2007 03:00:00.000,1.32363,1.32388,1.32301,1.32357,48076601562.5
02.01.2007 04:00:00.000,1.32377,1.32389,1.32305,1.32382,48400101562.5
02.01.2007 05:00:00.000,1.32360,1.32399,1.32304,1.32379,47296699218.75
02.01.2007 06:00:00.000,1.32380,1.32417,1.32297,1.32308,47615101562.5
02.01.2007 07:00:00.000,1.32313,1.32694,1.32233,1.32613,49370101562.5
02.01.2007 08:00:00.000,1.32607,1.32811,1.32485,1.32734,46302898437.5
02.01.2007 09:00:00.000,1.32757,1.32782,1.32655,1.32768,46895601562.5
02.01.2007 10:00:00.000,1.32769,1.32887,1.32749,1.32785,43819601562.5
02.01.2007 11:00:00.000,1.32787,1.32796,1.32638,1.32698,46669601562.5
02.01.2007 12:00:00.000,1.32675,1.32764,1.32637,1.32721,47923500000
02.01.2007 13:00:00.000,1.32735,1.32951,1.32660,1.32888,45580398437.5
02.01.2007 14:00:00.000,1.32884,1.32893,1.32789,1.32815,43618000000
02.01.2007 15:00:00.000,1.32809,1.32816,1.32661,1.32754,44726800781.25
02.01.2007 16:00:00.000,1.32743,1.32897,1.32735,1.32845,440285406250
02.01.2007 17:00:00.000,1.32817,1.32873,1.32763,1.32864,200094500000
02.01.2007 18:00:00.000,1.32865,1.32886,1.32723,1.32776,214359796875
02.01.2007 19:00:00.000,1.32776,1.32792,1.32673,1.32735,158229093750
02.01.2007 20:00:00.000,1.32748,1.32774,1.32677,1.32751,97003000000
02.01.2007 21:00:00.000,1.32704,1.32792,1.32670,1.32670,46368398437.5
02.01.2007 22:00:00.000,1.32699,1.32779,1.32672,1.32740,47549199218.75
02.01.2007 23:00:00.000,1.32762,1.32793,1.32645,1.32724,48238300781.25
03.01.2007 00:00:00.000,1.32702,1.32839,1.32697,1.32792,48017101562.5
03.01.2007 01:00:00.000,1.32793,1.32835,1.32743,1.32815,49467898437.5
03.01.2007 02:00:00.000,1.32813,1.32870,1.32792,1.32840,49001101562.5
03.01.2007 03:00:00.000,1.32830,1.32903,1.32788,1.32860,47261601562.5
03.01.2007 04:00:00.000,1.32868,1.32885,1.32734,1.32849,48276398437.5
03.01.2007 05:00:00.000,1.32856,1.32856,1.32692,1.32750,45845000000
03.01.2007 06:00:00.000,1.32743,1.32836,1.32718,1.32786,48338699218.75
03.01.2007 07:00:00.000,1.32789,1.32809,1.32659,1.32778,47218898437.5
03.01.2007 08:00:00.000,1.32770,1.32821,1.32668,1.32723,44275199218.75
03.01.2007 09:00:00.000,1.32710,1.32736,1.32496,1.32539,46886000000
03.01.2007 10:00:00.000,1.32546,1.32557,1.32170,1.32246,44917101562.5
03.01.2007 11:00:00.000,1.32236,1.32354,1.32212,1.32218,47993000000
03.01.2007 12:00:00.000,1.32199,1.32372,1.32173,1.32301,46898601562.5
03.01.2007 13:00:00.000,1.32338,1.32571,1.32255,1.32310,46706199218.75
03.01.2007 14:00:00.000,1.32314,1.32380,1.32206,1.32227,45665699218.75
03.01.2007 15:00:00.000,1.32190,1.32203,1.31761,1.31925,46767601562.5
03.01.2007 16:00:00.000,1.31935,1.31954,1.31596,1.31659,438169687500
03.01.2007 17:00:00.000,1.31672,1.31723,1.31512,1.31583,201433906250
03.01.2007 18:00:00.000,1.31583,1.31613,1.31487,1.31517,218501593750
03.01.2007 19:00:00.000,1.31525,1.31725,1.31461,1.31637,159174406250
03.01.2007 20:00:00.000,1.31645,1.31686,1.31555,1.31576,98456203125
03.01.2007 21:00:00.000,1.31520,1.31701,1.31520,1.31682,48945101562.5
03.01.2007 22:00:00.000,1.31681,1.31713,1.31576,1.31599,50777898437.5
03.01.2007 23:00:00.000,1.31626,1.31710,1.31582,1.31690,47591898437.5
04.01.2007 00:00:00.000,1.31689,1.31702,1.31568,1.31596,46642300781.25
04.01.2007 01:00:00.000,1.31630,1.31728,1.31590,1.31665,50507601562.5
04.01.2007 02:00:00.000,1.31647,1.31720,1.31627,1.31697,51343800781.25
04.01.2007 03:00:00.000,1.31708,1.31770,1.31678,1.31728,46565000000
04.01.2007 04:00:00.000,1.31723,1.31771,1.31650,1.31672,47686800781.25
04.01.2007 05:00:00.000,1.31653,1.31743,1.31628,1.31710,46550800781.25
04.01.2007 06:00:00.000,1.31719,1.31728,1.31540,1.31592,47673000000
04.01.2007 07:00:00.000,1.31594,1.31783,1.31567,1.31699,48501101562.5
04.01.2007 08:00:00.000,1.31688,1.31715,1.31128,1.31196,42496398437.5
04.01.2007 09:00:00.000,1.31219,1.31280,1.30992,1.31111,43414898437.5
04.01.2007 10:00:00.000,1.31110,1.31149,1.30871,1.30897,45194398437.5
04.01.2007 11:00:00.000,1.30894,1.31093,1.30868,1.31008,45584398437.5
04.01.2007 12:00:00.000,1.31011,1.31100,1.30976,1.31069,46813398437.5
04.01.2007 13:00:00.000,1.31084,1.31154,1.30972,1.31084,47608500000
