Gmt time,Open,High,Low,Close,Volume
01.01.2006 22:00:00.000,1.18436,1.18453,1.18424,1.18425,7398199882.507201
01.01.2006 22:15:00.000,1.18432,1.18455,1.18424,1.18439,6934300079.345701
01.01.2006 22:30:00.000,1.18436,1.18453,1.18427,1.18445,7614299972.5341015
01.01.2006 22:45:00.000,1.18426,1.18454,1.18424,1.18449,7209300033.5691
01.01.2006 23:00:00.000,1.18434,1.18453,1.18424,1.18445,7724899902.343601
01.01.2006 23:15:00.000,1.18441,1.18453,1.18410,1.18433,7950900177.001999
01.01.2006 23:30:00.000,1.18435,1.18453,1.18420,1.18453,7326100036.621099
01.01.2006 23:45:00.000,1.18440,1.18455,1.18421,1.18440,8017100006.1036
02.01.2006 00:00:00.000,1.18428,1.18455,1.18421,1.18440,7843500045.776199
02.01.2006 00:15:00.000,1.18436,1.18456,1.18426,1.18433,7820000015.258699
02.01.2006 00:30:00.000,1.18437,1.18455,1.18426,1.18437,7338999938.964898
02.01.2006 00:45:00.000,1.18443,1.18454,1.18421,1.18428,8188500030.517701
02.01.2006 01:00:00.000,1.18438,1.18455,1.18427,1.18436,8100899932.861401
02.01.2006 01:15:00.000,1.18438,1.18453,1.18420,1.18437,7379999938.964998
02.01.2006 01:30:00.000,1.18437,1.18455,1.18422,1.18446,8345899932.8612995
02.01.2006 01:45:00.000,1.18442,1.18453,1.18420,1.18437,7277400024.4140005
02.01.2006 02:00:00.000,1.18442,1.18456,1.18409,1.18448,8021099868.7744
02.01.2006 02:15:00.000,1.18434,1.18455,1.18424,1.18438,7889399993.896501
02.01.2006 02:30:00.000,1.18438,1.18453,1.18421,1.18445,7734800079.345599
02.01.2006 02:45:00.000,1.18439,1.18453,1.18426,1.18435,7997100006.1036005
02.01.2006 03:00:00.000,1.18448,1.18453,1.18426,1.18438,8077900001.5259
02.01.2006 03:15:00.000,1.18443,1.18453,1.18425,1.18442,7612899963.3787
02.01.2006 03:30:00.000,1.18452,1.18456,1.18418,1.18444,7743399993.8964
02.01.2006 03:45:00.000,1.18450,1.18453,1.18418,1.18440,7442600006.1036005
02.01.2006 04:00:00.000,1.18441,1.18453,1.18427,1.18440,7765399932.8615
02.01.2006 04:15:00.000,1.18450,1.18453,1.18430,1.18434,8201700073.242299
02.01.2006 04:30:00.000,1.18434,1.18456,1.18419,1.18450,7529400024.4139
02.01.2006 04:45:00.000,1.18441,1.18453,1.18418,1.18444,8054199905.3955
02.01.2006 05:00:00.000,1.18430,1.18454,1.18422,1.18422,6414099967.956601
02.01.2006 05:15:00.000,1.18440,1.18453,1.18425,1.18442,6034900085.4491005
02.01.2006 05:30:00.000,1.18454,1.18454,1.18418,1.18437,7052899978.637801
02.01.2006 05:45:00.000,1.18445,1.18454,1.18428,1.18440,6461999954.223499
02.01.2006 06:00:00.000,1.18435,1.18454,1.18421,1.18435,6920700042.7247
02.01.2006 06:15:00.000,1.18438,1.18453,1.18423,1.18445,7893000030.517599
02.01.2006 06:30:00.000,1.18451,1.18455,1.18423,1.18446,7467000030.517498
02.01.2006 06:45:00.000,1.18441,1.18454,1.18424,1.18442,6662799880.9815
02.01.2006 07:00:00.000,1.18441,1.18456,1.18421,1.18444,7732700042.724701
02.01.2006 07:15:00.000,1.18438,1.18454,1.18428,1.18440,7630800018.3105
02.01.2006 07:30:00.000,1.18441,1.18454,1.18420,1.18420,6644500045.7765
02.01.2006 07:45:00.000,1.18433,1.18455,1.18418,1.18435,7996399963.3788
02.01.2006 08:00:00.000,1.18441,1.18455,1.18423,1.18432,7687599929.8095
02.01.2006 08:15:00.000,1.18435,1.18453,1.18425,1.18436,6764300018.3107
02.01.2006 08:30:00.000,1.18437,1.18455,1.18423,1.18442,6583600006.1035
02.01.2006 08:45:00.000,1.18440,1.18455,1.18426,1.18432,7408699996.9483
02.01.2006 09:00:00.000,1.18433,1.18454,1.18424,1.18432,6224100051.8798
02.01.2006 09:15:00.000,1.18436,1.18454,1.18427,1.18434,7995300048.828
02.01.2006 09:30:00.000,1.18440,1.18456,1.18423,1.18450,7683800033.5693
02.01.2006 09:45:00.000,1.18445,1.18455,1.18428,1.18449,6984900024.414
02.01.2006 10:00:00.000,1.18450,1.18453,1.18418,1.18453,7384100067.138899
02.01.2006 10:15:00.000,1.18438,1.18455,1.18417,1.18432,6110000045.776401
02.01.2006 10:30:00.000,1.18440,1.18454,1.18423,1.18438,7796900024.4141
02.01.2006 10:45:00.000,1.18443,1.18454,1.18424,1.18445,6252599975.585899
02.01.2006 11:00:00.000,1.18443,1.18455,1.18419,1.18442,7561100067.138599
02.01.2006 11:15:00.000,1.18441,1.18455,1.18416,1.18431,8181799896.2403
02.01.2006 11:30:00.000,1.18435,1.18455,1.18424,1.18443,7646199951.1719
02.01.2006 11:45:00.000,1.18432,1.18451,1.18421,1.18438,7445499984.7412
02.01.2006 12:00:00.000,1.18437,1.18453,1.18424,1.18435,7549299987.792999
02.01.2006 12:15:00.000,1.18440,1.18454,1.18415,1.18430,7743999954.2235
02.01.2006 12:30:00.000,1.18447,1.18454,1.18424,1.18435,7446400070.1905985
02.01.2006 12:45:00.000,1.18449,1.18454,1.18417,1.18430,7168999992.3706
02.01.2006 13:00:00.000,1.18450,1.18453,1.18424,1.18444,7719199981.689299
02.01.2006 13:15:00.000,1.18436,1.18453,1.18422,1.18439,8250700012.2069
02.01.2006 13:30:00.000,1.18451,1.18456,1.18423,1.18442,8110399993.896299
02.01.2006 13:45:00.000,1.18443,1.18453,1.18423,1.18445,6644400077.8199
02.01.2006 14:00:00.000,1.18443,1.18455,1.18423,1.18440,7332699951.171801
02.01.2006 14:15:00.000,1.18442,1.18455,1.18414,1.18445,7346699981.6896
02.01.2006 14:30:00.000,1.18445,1.18455,1.18428,1.18455,8081299896.2403
02.01.2006 14:45:00.000,1.18443,1.18453,1.18426,1.18447,6479699981.6896
02.01.2006 15:00:00.000,1.18440,1.18454,1.18425,1.18442,6489200012.207001
02.01.2006 15:15:00.000,1.18438,1.18455,1.18424,1.18454,7619000030.517701
02.01.2006 15:30:00.000,1.18452,1.18455,1.18420,1.18440,6732599990.844899
02.01.2006 15:45:00.000,1.18443,1.18453,1.18419,1.18433,7131699951.171902
02.01.2006 16:00:00.000,1.18432,1.18456,1.18424,1.18437,103735201477.05089
02.01.2006 16:15:00.000,1.18437,1.18456,1.18419,1.18445,85292000000.0002
02.01.2006 16:30:00.000,1.18432,1.18454,1.18416,1.18440,60922400146.48471
02.01.2006 16:45:00.000,1.18431,1.18455,1.18424,1.18429,45785099731.4455
02.01.2006 17:00:00.000,1.18442,1.18455,1.18428,1.18438,36217500244.1408
02.01.2006 17:15:00.000,1.18445,1.18456,1.18424,1.18437,32002400207.5198
02.01.2006 17:30:00.000,1.18441,1.18457,1.18430,1.18452,34729700378.418205
02.01.2006 17:45:00.000,1.18458,1.18458,1.18425,1.18453,29327800048.8282
02.01.2006 18:00:00.000,1.18450,1.18455,1.18424,1.18435,22132900024.4141
02.01.2006 18:15:00.000,1.18439,1.18455,1.18422,1.18440,23619000061.035194
02.01.2006 18:30:00.000,1.18446,1.18458,1.18415,1.18446,48092900512.695404
02.01.2006 18:45:00.000,1.18446,1.18455,1.18423,1.18446,52712900268.555
02.01.2006 19:00:00.000,1.18436,1.18455,1.18422,1.18432,32338099914.550797
02.01.2006 19:15:00.000,1.18438,1.18457,1.18428,1.18439,28973099975.586002
02.01.2006 19:30:00.000,1.18436,1.18454,1.18423,1.18435,21654800231.9339
02.01.2006 19:45:00.000,1.18428,1.18455,1.18428,1.18445,20583299835.2051
02.01.2006 20:00:00.000,1.18445,1.18455,1.18425,1.18445,18892699859.6192
02.01.2006 20:15:00.000,1.18447,1.18456,1.18423,1.18437,14690799896.240202
02.01.2006 20:30:00.000,1.18441,1.18454,1.18423,1.18441,17646399932.861298
02.01.2006 20:45:00.000,1.18449,1.18452,1.18408,1.18445,13914099914.5508
02.01.2006 21:00:00.000,1.18391,1.18454,1.18391,1.18424,7515000152.587799
02.01.2006 21:15:00.000,1.18439,1.18455,1.18391,1.18443,6758200012.207
02.01.2006 21:30:00.000,1.18435,1.18454,1.18427,1.18441,8047499908.447301
02.01.2006 21:45:00.000,1.18433,1.18455,1.18421,1.18430,7832800018.310499
02.01.2006 22:00:00.000,1.18440,1.18454,1.18423,1.18427,7291000061.0354
02.01.2006 22:15:00.000,1.18433,1.18454,1.18425,1.18446,7316899902.3436985
02.01.2006 22:30:00.000,1.18442,1.18455,1.18150,1.18182,7735599990.844699
02.01.2006 22:45:00.000,1.18177,1.18186,1.18088,1.18186,6339599975.586
02.01.2006 23:00:00.000,1.18176,1.18221,1.18167,1.18177,7426899963.378799
02.01.2006 23:15:00.000,1.18174,1.18192,1.18147,1.18152,7398500015.258899
02.01.2006 23:30:00.000,1.18158,1.18160,1.18094,1.18142,7381400085.4492
02.01.2006 23:45:00.000,1.18134,1.18149,1.18093,1.18125,7432699920.654201
03.01.2006 00:00:00.000,1.18115,1.18350,1.18108,1.18328,8078499969.4824
03.01.2006 00:15:00.000,1.18323,1.18426,1.18307,1.18396,7502000030.517902
03.01.2006 00:30:00.000,1.18392,1.18410,1.18354,1.18383,6060000000.000101
03.01.2006 00:45:00.000,1.18385,1.18413,1.18349,1.18349,7231600067.1386
03.01.2006 01:00:00.000,1.18358,1.18408,1.18358,1.18375,8383100067.1389
03.01.2006 01:15:00.000,1.18372,1.18401,1.18343,1.18393,7224200004.5777
03.01.2006 01:30:00.000,1.18408,1.18423,1.18370,1.18391,8123100036.6211
03.01.2006 01:45:00.000,1.18390,1.18629,1.18380,1.18625,7348099948.8828
03.01.2006 02:00:00.000,1.18608,1.18716,1.18587,1.18686,8452299942.0166
03.01.2006 02:15:00.000,1.18682,1.18754,1.18629,1.18702,7700100036.620999
03.01.2006 02:30:00.000,1.18708,1.18721,1.18659,1.18708,7594300140.380799
03.01.2006 02:45:00.000,1.18723,1.18747,1.18684,1.18688,7806600006.103402
03.01.2006 03:00:00.000,1.18698,1.18718,1.18672,1.18680,6765000061.035101
03.01.2006 03:15:00.000,1.18681,1.18738,1.18669,1.18701,7620899948.120001
03.01.2006 03:30:00.000,1.18710,1.18750,1.18692,1.18724,7391200057.983499
03.01.2006 03:45:00.000,1.18727,1.18737,1.18674,1.18690,7879900054.931701
03.01.2006 04:00:00.000,1.18696,1.18756,1.18683,1.18734,7779700088.500899
03.01.2006 04:15:00.000,1.18744,1.18774,1.18718,1.18750,8507900054.931699
03.01.2006 04:30:00.000,1.18757,1.18774,1.18727,1.18756,6493500076.294
03.01.2006 04:45:00.000,1.18753,1.18773,1.18728,1.18773,6919100006.1034
03.01.2006 05:00:00.000,1.18770,1.18958,1.18760,1.18839,7323500061.035099
03.01.2006 05:15:00.000,1.18845,1.19041,1.18836,1.18991,7952399993.896502
03.01.2006 05:30:00.000,1.18982,1.19001,1.18908,1.18919,7338600006.103599
03.01.2006 05:45:00.000,1.18905,1.18930,1.18897,1.18909,6984699985.503998
03.01.2006 06:00:00.000,1.18907,1.19007,1.18896,1.18962,7458100112.9151
03.01.2006 06:15:00.000,1.18953,1.18953,1.18899,1.18911,7284699974.0603
03.01.2006 06:30:00.000,1.18924,1.18941,1.18728,1.18739,7538699920.654201
03.01.2006 06:45:00.000,1.18739,1.18820,1.18719,1.18734,7372499877.9298
03.01.2006 07:00:00.000,1.18756,1.18846,1.18730,1.18845,7434099914.550701
03.01.2006 07:15:00.000,1.18853,1.18878,1.18759,1.18778,7688600006.1035
03.01.2006 07:30:00.000,1.18788,1.18808,1.18707,1.18729,7140600036.620998
03.01.2006 07:45:00.000,1.18736,1.18900,1.18723,1.18889,6674699905.395701
03.01.2006 08:00:00.000,1.18908,1.19023,1.18887,1.18887,7277700042.7245
03.01.2006 08:15:00.000,1.18900,1.18905,1.18798,1.18852,6694400001.525701
03.01.2006 08:30:00.000,1.18861,1.18919,1.18759,1.18908,7822600036.621099
03.01.2006 08:45:00.000,1.18905,1.18905,1.18745,1.18812,7169399932.8612
03.01.2006 09:00:00.000,1.18799,1.18815,1.18606,1.18607,6858100021.3623
03.01.2006 09:15:00.000,1.18600,1.18746,1.18598,1.18737,7083399993.8965
03.01.2006 09:30:00.000,1.18730,1.18740,1.18691,1.18725,8097000061.0352
03.01.2006 09:45:00.000,1.18715,1.18882,1.18708,1.18858,7696499969.4824
03.01.2006 10:00:00.000,1.18852,1.18914,1.18793,1.18824,6715600006.103601
03.01.2006 10:15:00.000,1.18821,1.18859,1.18793,1.18847,6533899917.602601
03.01.2006 10:30:00.000,1.18863,1.18906,1.18844,1.18894,8009200012.207
03.01.2006 10:45:00.000,1.18896,1.18928,1.18853,1.18865,7038600067.138699
03.01.2006 11:00:00.000,1.18863,1.18884,1.18830,1.18844,7689400054.931898
03.01.2006 11:15:00.000,1.18851,1.18862,1.18789,1.18795,8430499999.999999
03.01.2006 11:30:00.000,1.18787,1.18805,1.18747,1.18755,7130100051.879901
03.01.2006 11:45:00.000,1.18757,1.18882,1.18744,1.18872,6795900169.3726
03.01.2006 12:00:00.000,1.18879,1.18879,1.18802,1.18845,6203500030.517601
03.01.2006 12:15:00.000,1.18852,1.18902,1.18821,1.18872,7610800033.5693
03.01.2006 12:30:00.000,1.18861,1.18861,1.18791,1.18848,7064500045.7762985
03.01.2006 12:45:00.000,1.18856,1.18856,1.18730,1.18730,8796300003.0517
03.01.2006 13:00:00.000,1.18728,1.18768,1.18693,1.18738,6943099914.5506
03.01.2006 13:15:00.000,1.18732,1.18765,1.18633,1.18664,7972399993.896499
03.01.2006 13:30:00.000,1.18687,1.18760,1.18672,1.18734,7792600036.621099
03.01.2006 13:45:00.000,1.18724,1.18821,1.18715,1.18811,6330599899.292
03.01.2006 14:00:00.000,1.18805,1.18809,1.18711,1.18785,8198799987.793
03.01.2006 14:15:00.000,1.18787,1.18986,1.18772,1.18985,7338000000.0001
03.01.2006 14:30:00.000,1.19012,1.19262,1.19012,1.19188,6515699981.689601
03.01.2006 14:45:00.000,1.19191,1.19331,1.19165,1.19312,6812200012.2071
03.01.2006 15:00:00.000,1.19370,1.19507,1.19313,1.19465,6540100067.138598
03.01.2006 15:15:00.000,1.19455,1.19627,1.19440,1.19590,8284800048.827998
03.01.2006 15:30:00.000,1.19580,1.19614,1.19479,1.19488,6908000030.5176
03.01.2006 15:45:00.000,1.19497,1.19817,1.19489,1.19772,8016900024.4139
03.01.2006 16:00:00.000,1.19762,1.19763,1.19604,1.19672,103144202148.43768
03.01.2006 16:15:00.000,1.19670,1.19777,1.19620,1.19761,82262499755.85959
03.01.2006 16:30:00.000,1.19756,1.19797,1.19727,1.19757,61365800170.898605
03.01.2006 16:45:00.000,1.19750,1.19829,1.19736,1.19780,45968799926.757904
03.01.2006 17:00:00.000,1.19763,1.19780,1.19682,1.19771,37485599914.550995
03.01.2006 17:15:00.000,1.19778,1.19787,1.19700,1.19700,33149100036.6212
03.01.2006 17:30:00.000,1.19699,1.19740,1.19633,1.19690,36700600128.173805
03.01.2006 17:45:00.000,1.19693,1.19828,1.19686,1.19780,28999099975.5862
03.01.2006 18:00:00.000,1.19778,1.19794,1.19706,1.19754,22393900054.931805
03.01.2006 18:15:00.000,1.19751,1.19802,1.19715,1.19790,24090799804.6875
03.01.2006 18:30:00.000,1.19797,1.19879,1.19750,1.19783,48810999694.8243
03.01.2006 18:45:00.000,1.19780,1.19829,1.19764,1.19819,50255800048.8284
03.01.2006 19:00:00.000,1.19831,1.20082,1.19746,1.19965,32745400329.589897
03.01.2006 19:15:00.000,1.19957,1.20068,1.19934,1.20051,29445699768.066498
03.01.2006 19:30:00.000,1.20045,1.20221,1.20034,1.20182,21952100402.832104
03.01.2006 19:45:00.000,1.20182,1.20234,1.20152,1.20191,20810099792.4805
03.01.2006 20:00:00.000,1.20197,1.20273,1.20187,1.20264,17626999847.4122
03.01.2006 20:15:00.000,1.20260,1.20286,1.20225,1.20247,14987700073.242199
03.01.2006 20:30:00.000,1.20247,1.20251,1.20200,1.20207,18445100006.1035
03.01.2006 20:45:00.000,1.20210,1.20230,1.20081,1.20098,14231800140.380802
03.01.2006 21:00:00.000,1.20060,1.20159,1.20060,1.20131,7771000030.5176
03.01.2006 21:15:00.000,1.20148,1.20149,1.20048,1.20103,6856899902.3439
03.01.2006 21:30:00.000,1.20104,1.20172,1.20096,1.20121,7179100082.397599
03.01.2006 21:45:00.000,1.20114,1.20159,1.20104,1.20134,7646899917.602501
03.01.2006 22:00:00.000,1.20140,1.20177,1.20080,1.20105,7989200042.724799
03.01.2006 22:15:00.000,1.20096,1.20127,1.20011,1.20050,7888200012.2071
03.01.2006 22:30:00.000,1.20041,1.20085,1.20035,1.20077,7817299995.4223995
03.01.2006 22:45:00.000,1.20071,1.20137,1.20071,1.20123,7404400009.155199
03.01.2006 23:00:00.000,1.20119,1.20187,1.20119,1.20165,8222200042.7246
03.01.2006 23:15:00.000,1.20159,1.20189,1.20149,1.20171,6710599990.8447
03.01.2006 23:30:00.000,1.20170,1.20319,1.20162,1.20303,7601900024.4141
03.01.2006 23:45:00.000,1.20308,1.20329,1.20270,1.20308,7718899963.378799
04.01.2006 00:00:00.000,1.20301,1.20325,1.20237,1.20320,8822199981.6893
04.01.2006 00:15:00.000,1.20313,1.20368,1.20275,1.20303,7799400024.4140005
04.01.2006 00:30:00.000,1.20291,1.20446,1.20265,1.20418,7413099952.6977
04.01.2006 00:45:00.000,1.20424,1.20484,1.20314,1.20319,7919400024.414
04.01.2006 01:00:00.000,1.20315,1.20363,1.20253,1.20300,8388700012.207199
04.01.2006 01:15:00.000,1.20314,1.20407,1.20294,1.20379,7815699981.689399
04.01.2006 01:30:00.000,1.20372,1.20389,1.20297,1.20333,8505600158.691599
04.01.2006 01:45:00.000,1.20334,1.20428,1.20326,1.20420,6822199981.689401
04.01.2006 02:00:00.000,1.20417,1.20708,1.20410,1.20579,8608399963.3789
04.01.2006 02:15:00.000,1.20590,1.20721,1.20570,1.20665,7134799987.7929
04.01.2006 02:30:00.000,1.20652,1.20666,1.20604,1.20636,8334599914.550801
04.01.2006 02:45:00.000,1.20642,1.20690,1.20626,1.20664,8108300018.3105
04.01.2006 03:00:00.000,1.20667,1.20800,1.20667,1.20780,7518700042.724599
04.01.2006 03:15:00.000,1.20788,1.20805,1.20691,1.20730,6587999938.9648
04.01.2006 03:30:00.000,1.20737,1.20771,1.20669,1.20675,8635500061.0351
04.01.2006 03:45:00.000,1.20677,1.20690,1.20625,1.20645,6899999992.370702
