Local time,Open,High,Low,Close,Volume
01.05.2009 05:30:00.000 GMT-0700,1.32815,1.32860,1.32770,1.32790,1871.1
01.05.2009 05:35:00.000 GMT-0700,1.32790,1.32840,1.32660,1.32675,2263.8
01.05.2009 05:40:00.000 GMT-0700,1.32680,1.32700,1.32580,1.32635,2618.9
01.05.2009 05:45:00.000 GMT-0700,1.32635,1.32640,1.32490,1.32585,2525.4
01.05.2009 05:50:00.000 GMT-0700,1.32580,1.32655,1.32570,1.32605,1940.5
01.05.2009 05:55:00.000 GMT-0700,1.32610,1.32640,1.32565,1.32610,896.3000000000002
01.05.2009 06:00:00.000 GMT-0700,1.32605,1.32625,1.32480,1.32530,1788.7
01.05.2009 06:05:00.000 GMT-0700,1.32530,1.32560,1.32480,1.32525,2306
01.05.2009 06:10:00.000 GMT-0700,1.32525,1.32535,1.32440,1.32440,1342.7
01.05.2009 06:15:00.000 GMT-0700,1.32440,1.32530,1.32390,1.32525,1803.6
01.05.2009 06:20:00.000 GMT-0700,1.32525,1.32670,1.32520,1.32650,3371.6
01.05.2009 06:25:00.000 GMT-0700,1.32650,1.32660,1.32580,1.32625,1132
01.05.2009 06:30:00.000 GMT-0700,1.32625,1.32660,1.32520,1.32520,1515.6000000000001
01.05.2009 06:35:00.000 GMT-0700,1.32515,1.32630,1.32500,1.32595,2159.2
01.05.2009 06:40:00.000 GMT-0700,1.32595,1.32670,1.32565,1.32630,1737.9
01.05.2009 06:45:00.000 GMT-0700,1.32625,1.32635,1.32530,1.32530,1694.5
01.05.2009 06:50:00.000 GMT-0700,1.32540,1.32735,1.32540,1.32710,1964.4
01.05.2009 06:55:00.000 GMT-0700,1.32710,1.32790,1.32665,1.32680,2364.4
01.05.2009 07:00:00.000 GMT-0700,1.32680,1.32770,1.32580,1.32710,3261.6
01.05.2009 07:05:00.000 GMT-0700,1.32710,1.32740,1.32600,1.32600,2720
01.05.2009 07:10:00.000 GMT-0700,1.32585,1.32695,1.32510,1.32645,2981
01.05.2009 07:15:00.000 GMT-0700,1.32650,1.32680,1.32410,1.32455,2395.1000000000004
01.05.2009 07:20:00.000 GMT-0700,1.32458,1.32535,1.32430,1.32525,2721.4999999999995
01.05.2009 07:25:00.000 GMT-0700,1.32525,1.32570,1.32475,1.32545,2127.2999999999997
01.05.2009 07:30:00.000 GMT-0700,1.32545,1.32600,1.32505,1.32600,1158.9
01.05.2009 07:35:00.000 GMT-0700,1.32600,1.32650,1.32540,1.32550,1748
01.05.2009 07:40:00.000 GMT-0700,1.32550,1.32620,1.32480,1.32570,1465.4
01.05.2009 07:45:00.000 GMT-0700,1.32570,1.32600,1.32515,1.32560,1453.2999999999997
01.05.2009 07:50:00.000 GMT-0700,1.32555,1.32625,1.32525,1.32625,2842.2000000000003
01.05.2009 07:55:00.000 GMT-0700,1.32620,1.32620,1.32507,1.32520,1572.6
01.05.2009 08:00:00.000 GMT-0700,1.32520,1.32675,1.32510,1.32620,2051.7
01.05.2009 08:05:00.000 GMT-0700,1.32620,1.32700,1.32600,1.32600,1846.3000000000002
01.05.2009 08:10:00.000 GMT-0700,1.32600,1.32730,1.32600,1.32710,2029.1
01.05.2009 08:15:00.000 GMT-0700,1.32710,1.32750,1.32660,1.32675,1285.6
01.05.2009 08:20:00.000 GMT-0700,1.32675,1.32730,1.32655,1.32730,1283.8000000000002
01.05.2009 08:25:00.000 GMT-0700,1.32730,1.32740,1.32685,1.32720,971.5
01.05.2009 08:30:00.000 GMT-0700,1.32710,1.32770,1.32710,1.32735,1692.1000000000001
01.05.2009 08:35:00.000 GMT-0700,1.32735,1.32760,1.32710,1.32755,1256.9
01.05.2009 08:40:00.000 GMT-0700,1.32750,1.32760,1.32725,1.32760,932.2
01.05.2009 08:45:00.000 GMT-0700,1.32760,1.32760,1.32695,1.32695,1452.6000000000001
01.05.2009 08:50:00.000 GMT-0700,1.32695,1.32700,1.32575,1.32595,1377.8999999999999
01.05.2009 08:55:00.000 GMT-0700,1.32595,1.32700,1.32595,1.32645,1887.0000000000002
01.05.2009 09:00:00.000 GMT-0700,1.32650,1.32650,1.32555,1.32625,1480.2
01.05.2009 09:05:00.000 GMT-0700,1.32625,1.32655,1.32600,1.32640,1013.8
01.05.2009 09:10:00.000 GMT-0700,1.32645,1.32715,1.32600,1.32710,1097.6000000000001
01.05.2009 09:15:00.000 GMT-0700,1.32710,1.32730,1.32690,1.32725,1267.9
01.05.2009 09:20:00.000 GMT-0700,1.32730,1.32730,1.32710,1.32715,869.6999999999999
01.05.2009 09:25:00.000 GMT-0700,1.32715,1.32715,1.32640,1.32650,1023.8999999999999
01.05.2009 09:30:00.000 GMT-0700,1.32650,1.32710,1.32650,1.32670,848.3
01.05.2009 09:35:00.000 GMT-0700,1.32680,1.32680,1.32580,1.32660,2070.1000000000004
01.05.2009 09:40:00.000 GMT-0700,1.32665,1.32680,1.32650,1.32655,818.7
01.05.2009 09:45:00.000 GMT-0700,1.32660,1.32665,1.32600,1.32635,729.5
01.05.2009 09:50:00.000 GMT-0700,1.32635,1.32650,1.32600,1.32650,900.3
01.05.2009 09:55:00.000 GMT-0700,1.32650,1.32665,1.32565,1.32565,892.3000000000001
01.05.2009 10:00:00.000 GMT-0700,1.32565,1.32660,1.32560,1.32640,1085.6
01.05.2009 10:05:00.000 GMT-0700,1.32645,1.32700,1.32630,1.32695,1017.5999999999999
01.05.2009 10:10:00.000 GMT-0700,1.32695,1.32710,1.32665,1.32690,508.6
01.05.2009 10:15:00.000 GMT-0700,1.32700,1.32720,1.32660,1.32670,819.5
01.05.2009 10:20:00.000 GMT-0700,1.32670,1.32670,1.32620,1.32630,937.7
01.05.2009 10:25:00.000 GMT-0700,1.32635,1.32665,1.32615,1.32630,669
01.05.2009 10:30:00.000 GMT-0700,1.32630,1.32660,1.32610,1.32650,906.5999999999999
01.05.2009 10:35:00.000 GMT-0700,1.32650,1.32670,1.32635,1.32660,694.7
01.05.2009 10:40:00.000 GMT-0700,1.32655,1.32680,1.32625,1.32630,888.1999999999999
01.05.2009 10:45:00.000 GMT-0700,1.32635,1.32660,1.32635,1.32640,365.40000000000003
01.05.2009 10:50:00.000 GMT-0700,1.32650,1.32650,1.32560,1.32600,887.0999999999999
01.05.2009 10:55:00.000 GMT-0700,1.32615,1.32615,1.32575,1.32600,392.2
01.05.2009 11:00:00.000 GMT-0700,1.32600,1.32655,1.32600,1.32645,865.4
01.05.2009 11:05:00.000 GMT-0700,1.32650,1.32680,1.32645,1.32680,970.1
01.05.2009 11:10:00.000 GMT-0700,1.32680,1.32680,1.32635,1.32635,380.4
